id,title,description,icon,boxArt,titleScreen,screenshot,rating
3993,"LEGO Indiana Jones: The Original Adventures","Lego Indiana Jones: The Original Adventures is a 2008 Lego-themed action-adventure video game developed by Traveller's Tales and published by LucasArts. Based on the Indiana Jones franchise and the eponymous Lego Indiana Jones toy line, it follows the events of the first three Indiana Jones films: Raiders of the Lost Ark (1981), Temple of Doom (1984), and the Last Crusade (1989). The game includes local co-op mode gameplay, as well as puzzle and platformer aspects, and 84 playable characters with a variety of special abilities. As the players go through the stages, they collect the currency of Lego games known as Studs, avoid traps, assemble Lego constructions, and engage in combat. Climbing, swinging, and throwing objects as weapons were new inclusions not seen in previous Lego video games by Traveller's Tales.","https://media.retroachievements.org/Images/123775.png","https://media.retroachievements.org/Images/047008.png","https://media.retroachievements.org/Images/047010.png","https://media.retroachievements.org/Images/047011.png","4.5"
3159,"Ys I & II Chronicles","Ys I & II  is an action role-playing game compilation released by Hudson Soft for the PC Engine CD-ROM² in 1989 and by NEC for the TurboGrafx-CD in 1990. It consists of enhanced remakes of the first two Ys games by Nihon Falcom for the PC-8801 home computer in Japan. It was released as Ys Book I & II for the TurboGrafx-CD in North America in 1990, and was a pack-in title for the TurboDuo in 1992. Ys I & II was released on the Wii Virtual Console in Japan in October 2007, and worldwide the following year. A port to X68000 was released in 2021.","https://media.retroachievements.org/Images/057456.png","https://media.retroachievements.org/Images/055343.png","https://media.retroachievements.org/Images/055345.png","https://media.retroachievements.org/Images/055346.png","4.5"
18163,"Toy Story 3","Toy Story 3 is a 2010 American animated adventure and comedy-drama film produced by Pixar Animation Studios for Walt Disney Pictures. Directed by Lee Unkrich and written by Michael Arndt, it is the third installment in the Toy Story film series and the sequel to Toy Story 2 (1999). The film features the voices of Tom Hanks, Tim Allen, Joan Cusack, Don Rickles, Wallace Shawn, John Ratzenberger, Estelle Harris, Jodi Benson, and John Morris. In the film, Andy Davis, now a teenager, is going to college. Woody, Buzz Lightyear and the other toys are accidentally donated to the Sunnyside Daycare center by Andy's mother, and the toys must decide where their loyalties lie.","https://media.retroachievements.org/Images/082679.png","https://media.retroachievements.org/Images/082677.png","https://media.retroachievements.org/Images/082680.png","https://media.retroachievements.org/Images/082681.png","4.5"
3970,"Grand Theft Auto: Liberty City Stories","Grand Theft Auto: Liberty City Stories is a 2005 action-adventure game developed in a collaboration between Rockstar Leeds and Rockstar North, and published by Rockstar Games. The ninth installment in the Grand Theft Auto series, it was initially released as a PlayStation Portable exclusive in October 2005. A port for the PlayStation 2 was later released in June 2006. At the time of release, the recommended retail price of the PS2 port was around half the price of the PSP version, because the PS2 version does not feature the custom soundtrack ripping capability of the PSP version. Ports for iOS, Android and Fire OS devices were also released in December 2015, February 2016, and March 2016, respectively.","https://media.retroachievements.org/Images/048626.png","https://media.retroachievements.org/Images/048646.png","https://media.retroachievements.org/Images/048597.png","https://media.retroachievements.org/Images/048598.png","4.5"
10523,"LocoRoco","LocoRoco is a 2006 platform video game developed and published by Sony Computer Entertainment for the PlayStation Portable. The game was conceived by Tsutomu Kouno, who strived to create a game that was different from other titles being released for the PSP at the time. After demonstrating a prototype of the core gameplay to his management, Kouno was able to complete development over the course of a year and a half. In LocoRoco, the player must tilt the environment by using the shoulder buttons on the PSP in order to maneuver the LocoRoco, multi-colored jelly-like characters, through each level, being aided by other odd residents while avoiding hazards and the deadly Moja Troop, to reach an end goal.","https://media.retroachievements.org/Images/079490.png","https://media.retroachievements.org/Images/040023.png","https://media.retroachievements.org/Images/040024.png","https://media.retroachievements.org/Images/040025.png","4.5"
29730,"~Homebrew~ Cave Story","Cave Story is a 2004 Metroidvania game for Microsoft Windows. It was developed over five years by Japanese independent developer Daisuke Pixel Amaya in his free time. Cave Story features 2D platform mechanics and is reminiscent of the games Amaya played in his youth, such as Metroid and Castlevania. After its initial self-published release, the game slowly gained popularity on the internet. It received widespread critical acclaim for many polished aspects of its design, such as its compelling characters, setting, story, and gameplay. Cave Story is considered by many as a quintessential indie game because of its one-person development team and influence on the video gaming world.","https://media.retroachievements.org/Images/118843.png","https://media.retroachievements.org/Images/107290.png","https://media.retroachievements.org/Images/095735.png","https://media.retroachievements.org/Images/106160.png","4.5"
3995,"Initial D: Street Stage","The Initial D video game series, known in Japan as Initial D Arcade Stage, is an arcade racing game series developed by Sega, based on the anime and manga series Initial D. In the United States and Europe, the game series is simply known as Initial D.","https://media.retroachievements.org/Images/047610.png","https://media.retroachievements.org/Images/046911.png","https://media.retroachievements.org/Images/046913.png","https://media.retroachievements.org/Images/046909.png","4.5"
14204,"Midnight Club: L.A. Remix","Midnight Club: Los Angeles is a 2008 racing video game developed by Rockstar San Diego and published by Rockstar Games. It is the fourth installment in the Midnight Club series before it was discontinued in January 2010. The game features 43 cars and 3 motorcycles. The open world map of Los Angeles is the size of all three cities from Midnight Club 3: DUB Edition combined. After several delays, Midnight Club: Los Angeles was released in October 2008.","https://media.retroachievements.org/Images/105220.png","https://media.retroachievements.org/Images/116057.png","https://media.retroachievements.org/Images/100183.png","https://media.retroachievements.org/Images/100182.png","4.5"
3511,"The 3rd Birthday","The 3rd Birthday  is a 2010 action role-playing game developed by HexaDrive and published by Square Enix for the PlayStation Portable. It was released in Japan in 2010 and in North America and Europe in 2011. The game is the third entry in the Parasite Eve video game series, based on the titular Japanese novel, and a spin-off, having only a loose connection to events from past games. The game features a third-person shooter-based combat system with role-playing mechanics. A key mechanic is the Overdive ability, which allows the player to possess pre-positioned human allies and inflict damage upon enemies.","https://media.retroachievements.org/Images/114692.png","https://media.retroachievements.org/Images/046661.png","https://media.retroachievements.org/Images/055680.png","https://media.retroachievements.org/Images/055679.png","4.5"
18158,"Dragon Ball Z: Tenkaichi Tag Team","PlayStation Hits is a branding used by Sony Interactive Entertainment for discounted reprints of PlayStation video games. The branding is used for reprints of popular, top-selling games for each console in the PlayStation family, which are deliberately sold with a lower MSRP than the original production runs of a game, and feature special branding—colored in red since PlayStation 2—on their box art, as well as red-colored cases on PlayStation Portable, PlayStation Vita, PlayStation 3, PlayStation 4, and PlayStation 5 releases.","https://media.retroachievements.org/Images/104588.png","https://media.retroachievements.org/Images/050074.png","https://media.retroachievements.org/Images/050075.png","https://media.retroachievements.org/Images/050100.png","4.5"
3888,"Midnight Club 3: DUB Edition","The following is a list of notable vehicle racing video games. The genre first emerged in the mid- to late 1970s.","https://media.retroachievements.org/Images/047360.png","https://media.retroachievements.org/Images/047361.png","https://media.retroachievements.org/Images/047744.png","https://media.retroachievements.org/Images/047743.png","4.5"
3187,"LEGO Star Wars II: The Original Trilogy","Lego Star Wars II: The Original Trilogy is a 2006 Lego-themed action-adventure game developed by Traveller's Tales and published by LucasArts and TT Games Publishing, and is the sequel to Lego Star Wars: The Video Game (2005). Part of the Lego Star Wars series, it is based on George Lucas's movie franchise of the same name and The Lego Group's Lego Star Wars construction toy line. It follows the events of the first three original Star Wars films: A New Hope (1977), The Empire Strikes Back (1980), and Return of the Jedi (1983). The game allows players to assume the roles of over 50 Lego versions of characters from the film series; customized characters can also be created. Camera movement was improved from its predecessor, and the concept of vehicle levels was explored more thoroughly. The game was revealed at American International Toy Fair. Promotions for the game were set up at chain stores across the United States.","https://media.retroachievements.org/Images/064176.png","https://media.retroachievements.org/Images/052466.png","https://media.retroachievements.org/Images/052470.png","https://media.retroachievements.org/Images/052471.png","4.5"
3822,"Final Fantasy II","Final Fantasy II is a 1988 role-playing video game developed and published by Square for the Family Computer as the second installment of the Final Fantasy series. It was ported to and remade for WonderSwan Color, PlayStation, Game Boy Advance, PlayStation Portable, and mobile phones. Originally exclusive to Japan, later versions were released internationally, including the 2021 Final Fantasy Pixel Remaster version. The story follows the warrior Firion and his allies as they join a rebellion against the expanding Palamecian Empire. The gameplay is similar to the original game with an overworld and dungeon exploration, but its combat design is changed to a usage-based growth system where characters' statistics increase according to how they are used or acquired.","https://media.retroachievements.org/Images/070786.png","https://media.retroachievements.org/Images/049847.png","https://media.retroachievements.org/Images/068024.png","https://media.retroachievements.org/Images/084411.png","4.5"
3572,"MediEvil: Resurrection","MediEvil: Resurrection is a 2005 action-adventure game developed by SCEE Cambridge Studio and published by Sony Computer Entertainment for the PlayStation Portable. It is a re-imagining of the first installment in the series, MediEvil. It was first released as a launch title in September 2005 in North America and Europe. The game is set in the medieval Kingdom of Gallowmere and centres around the charlatan protagonist, Sir Daniel Fortesque, as he makes an attempt to stop antagonist Zarok's invasion of the kingdom whilst simultaneously redeeming himself. The game also features a variety of voice talents, including Tom Baker as the narrator and the Grim Reaper.","https://media.retroachievements.org/Images/075441.png","https://media.retroachievements.org/Images/114356.png","https://media.retroachievements.org/Images/076993.png","https://media.retroachievements.org/Images/076992.png","4.5"
3589,"Metal Gear Solid: Portable Ops","Metal Gear Solid: Portable Ops, officially abbreviated MPO, is a 2006 action-adventure stealth game developed and published by Konami for the PlayStation Portable. The game was directed by Masahiro Yamamoto and written by Gakuto Mikumo, with series creator Hideo Kojima acting as producer.","https://media.retroachievements.org/Images/047374.png","https://media.retroachievements.org/Images/046894.png","https://media.retroachievements.org/Images/046896.png","https://media.retroachievements.org/Images/118047.png","4.5"
14662,"Valkyria Chronicles 2","Valkyria Chronicles II is a tactical role-playing video game developed and published by Sega for the PlayStation Portable. Released in 2010, it is the second game in the Valkyria Chronicles series of games and the sequel to Valkyria Chronicles.","https://media.retroachievements.org/Images/047365.png","https://media.retroachievements.org/Images/046783.png","https://media.retroachievements.org/Images/046785.png","https://media.retroachievements.org/Images/046784.png","4.5"
3929,"PaRappa the Rapper","PaRappa the Rapper is a rhythm video game developed by NanaOn-Sha and published by Sony Computer Entertainment for the PlayStation. It was originally released in Japan in 1996 and worldwide in 1997. Created by music producer Masaya Matsuura in collaboration with artist Rodney Greenblat, the game features unique visual design and rap-based gameplay and is considered to be the first true rhythm game. It was ported to the PlayStation Portable in 2006 in celebration of its 10-year anniversary. A remastered version of the original PlayStation game was released for PlayStation 4 in 2017 for the game's twentieth anniversary.","https://media.retroachievements.org/Images/123526.png","https://media.retroachievements.org/Images/048596.png","https://media.retroachievements.org/Images/048608.png","https://media.retroachievements.org/Images/048607.png","4.5"
3587,"Ultimate Ghosts 'n Goblins","Ultimate Ghosts 'n Goblins is a video game in Capcom's Ghosts 'n Goblins series, developed by Tose and published by Capcom. It was released for the PlayStation Portable on August 3, 2006, in Japan and August 29, 2006, in North America. Ultimate Ghosts 'n Goblins is the first game in the main series to employ 3D graphics, while maintaining much of the 2D gameplay mechanics of the earlier games. It also marks the return of the series' project head, Tokuro Fujiwara.","https://media.retroachievements.org/Images/052631.png","https://media.retroachievements.org/Images/040564.png","https://media.retroachievements.org/Images/040572.png","https://media.retroachievements.org/Images/040578.png","4.5"
4004,"Metal Slug XX","Metal Slug 7 is a run and gun video game developed by SNK Playmore for the Nintendo DS. It is the seventh and final title in the main Metal Slug series. It marks the first game in the main series that would be released without an arcade version. The game was released in 2008 for Japan on July 22 and North America on November 28 by Ignition Entertainment.","https://media.retroachievements.org/Images/065558.png","https://media.retroachievements.org/Images/054830.png","https://media.retroachievements.org/Images/049508.png","https://media.retroachievements.org/Images/116697.png","4.5"
3514,"Ape Escape: On the Loose","Ape Escape is a 1999 platform game developed and published by Sony Computer Entertainment for the PlayStation. The first game in the Ape Escape series, the game tells the story of an ape named Specter who gains enhanced intelligence and a malevolent streak through the use of an experimental helmet. Specter produces an army of apes, which he sends through time in an attempt to rewrite history. Spike, the player character, sets out to capture the apes with the aid of special gadgets.","https://media.retroachievements.org/Images/100514.png","https://media.retroachievements.org/Images/058233.png","https://media.retroachievements.org/Images/053090.png","https://media.retroachievements.org/Images/053088.png","4.5"
3951,"Mortal Kombat: Unchained","Mortal Kombat is an American media franchise centered on a series of fighting video games originally developed by Midway Games in 1992.","https://media.retroachievements.org/Images/124121.png","https://media.retroachievements.org/Images/046925.png","https://media.retroachievements.org/Images/083096.png","https://media.retroachievements.org/Images/083097.png","4.5"
3591,"Monster Hunter Freedom","Monster Hunter Freedom is a 2005 action role-playing game developed and published by Capcom for the PlayStation Portable. The first handheld installment in the Monster Hunter franchise, the game is an enhanced port of Monster Hunter G, rebalanced to allow for easier solo quest completion and game progression.","https://media.retroachievements.org/Images/085841.png","https://media.retroachievements.org/Images/089055.png","https://media.retroachievements.org/Images/043632.png","https://media.retroachievements.org/Images/043634.png","4.5"
3733,"N+","N+ is the console and handheld version of the Adobe Flash game N, which was developed by Metanet Software. N+ for Xbox Live Arcade was developed by Slick Entertainment and published by Metanet Software. Unique versions of the game were also ported separately to the PlayStation Portable and Nintendo DS by developers SilverBirch Studios and Atari. Metanet Software licensed their N IP for this deal, provided single player level design for both versions, and consulted on the project.","https://media.retroachievements.org/Images/052253.png","https://media.retroachievements.org/Images/052449.png","https://media.retroachievements.org/Images/052248.png","https://media.retroachievements.org/Images/052249.png","4.4"
2970,"Street Fighter Alpha 3 Max","Street Fighter Alpha 3, released as Street Fighter Zero 3 in Japan, Asia, South America, and Oceania, is a 1998 fighting game developed and published by Capcom for arcades. It is the third and final installment in the Street Fighter Alpha series, and runs on the same CP System II hardware as previous Alpha games. Alpha 3 further expanded the playable fighter roster from Street Fighter Alpha 2 and added new features such as selectable fighting styles called isms.","https://media.retroachievements.org/Images/060818.png","https://media.retroachievements.org/Images/053894.png","https://media.retroachievements.org/Images/057693.png","https://media.retroachievements.org/Images/057692.png","4.4"
3921,"Hatsune Miku: Project DIVA","This is a list of games for the Sony PlayStation Portable handheld console. It does not include PSOne classics, PS minis, or NEOGEO Station. Games have been released in several regions around the world; North America (NA), Japan (JP), Europe (EU), and Australia (AUS).","https://media.retroachievements.org/Images/061882.png","https://media.retroachievements.org/Images/046939.png","https://media.retroachievements.org/Images/046940.png","https://media.retroachievements.org/Images/046941.png","4.4"
2971,"Peggle","Peggle is a casual puzzle video game developed by PopCap Games. Initially released for Microsoft Windows and Mac OS X systems in 2007, it has since had versions released for Xbox Live Arcade, PlayStation Network, the Nintendo DS, Windows Mobile, iOS, Zeebo, and Android; the game has also been ported as a Java application, and an extended minigame incorporated into the massively multiplayer online game World of Warcraft. A sequel was released in September 2008, titled Peggle Nights. PopCap, a subsidiary of Electronic Arts, announced Peggle 2 at E3 2013.","https://media.retroachievements.org/Images/048181.png","https://media.retroachievements.org/Images/114136.png","https://media.retroachievements.org/Images/048184.png","https://media.retroachievements.org/Images/048185.png","4.4"
18185,"Williams Pinball Classics | Pinball Hall of Fame: The Williams Collection","This is a list of games for the Sony PlayStation Portable handheld console. It does not include PSOne classics, PS minis, or NEOGEO Station. Games have been released in several regions around the world; North America (NA), Japan (JP), Europe (EU), and Australia (AUS).","https://media.retroachievements.org/Images/050312.png","https://media.retroachievements.org/Images/050440.png","https://media.retroachievements.org/Images/050311.png","https://media.retroachievements.org/Images/050310.png","4.4"
18009,"Ben 10: Alien Force","Ben 10: Alien Force is an American animated television series created by team Man of Action, and produced by Cartoon Network Studios. It is the sequel to Ben 10 (2005–2008), set five years later and taking a darker turn than its predecessor.","https://media.retroachievements.org/Images/059702.png","https://media.retroachievements.org/Images/059643.png","https://media.retroachievements.org/Images/059641.png","https://media.retroachievements.org/Images/063502.png","4.4"
20495,"Naruto Shippuden: Ultimate Ninja Heroes 3","This is a list of games for the Sony PlayStation Portable handheld console. It does not include PSOne classics, PS minis, or NEOGEO Station. Games have been released in several regions around the world; North America (NA), Japan (JP), Europe (EU), and Australia (AUS).","https://media.retroachievements.org/Images/124567.png","https://media.retroachievements.org/Images/063353.png","https://media.retroachievements.org/Images/063350.png","https://media.retroachievements.org/Images/063351.png","4.4"
18067,"The Sims 2","The Sims is a 2000 social simulation video game developed by Maxis and published by Electronic Arts. The game allows players to create and control virtual people, called Sims, and manage their daily lives in a suburban setting. The game features open-ended gameplay where players can choose their own goals and objectives, and customize their Sims' appearance, personality, skills, relationships, and environment. A series of expansion packs were also released that add new content and features to the game, such as new careers, items, locations, and scenarios.","https://media.retroachievements.org/Images/064779.png","https://media.retroachievements.org/Images/064729.png","https://media.retroachievements.org/Images/064734.png","https://media.retroachievements.org/Images/064735.png","4.4"
2973,"Medal of Honor: Heroes","This is a list of games for the Sony PlayStation Portable handheld console. It does not include PSOne classics, PS minis, or NEOGEO Station. Games have been released in several regions around the world; North America (NA), Japan (JP), Europe (EU), and Australia (AUS).","https://media.retroachievements.org/Images/048163.png","https://media.retroachievements.org/Images/048125.png","https://media.retroachievements.org/Images/047911.png","https://media.retroachievements.org/Images/047912.png","4.4"
22484,"Naruto Shippuden: Ultimate Ninja Impact","Naruto: Ultimate Ninja, known in Japan as the Naruto: Narutimate Series , is a series of fighting video games, based on the popular manga and anime series Naruto by Masashi Kishimoto. It was developed by CyberConnect2, and published by Bandai and later Bandai Namco Games. The first game was released in 2004 for the PlayStation 2, and was followed by four more titles for the system, as well as five spinoffs for the PlayStation Portable. A follow-up for the PlayStation 3, titled Naruto: Ultimate Ninja Storm, was the first to feature three-dimensional battles, and began the long-running Storm sub-series. While starting out as a series exclusive to the PlayStation family of systems, the series has also been present on Xbox and PC platforms since the release of Naruto Shippuden: Ultimate Ninja Storm 2 for the Xbox 360 and Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst for Windows, respectively. Latest releases were also ported to the Nintendo Switch. The Naruto: Ultimate Ninja series sold over 20 million copies worldwide as of December 2019. And in 2024 Ultimate Ninja Storm series sold over 30 Million copies and Bandai namco posted a congratulatory art from the author, Masashi Kishimoto, as a celebration of 30 million units sold worldwide.","https://media.retroachievements.org/Images/079890.png","https://media.retroachievements.org/Images/095357.png","https://media.retroachievements.org/Images/095358.png","https://media.retroachievements.org/Images/095359.png","4.4"
3914,"The Simpsons Game","The Simpsons Game is a 2007 platform game based on the animated television series The Simpsons made for the Nintendo DS, Wii, Xbox 360, PlayStation 2, PlayStation 3 and PlayStation Portable. The game was developed by EA Redwood Shores and published by Electronic Arts. It was released in North America in October 2007 and worldwide in November 2007, a few months after The Simpsons Movie. It features an original storyline, not related to the movie, written by Simpsons writers Tim Long and Matt Warburton. In the self-referential plot, the family discovers that they are forced to participate in another The Simpsons video game. Similar to the show, the game pokes fun at popular culture, many other video games, and EA, its publisher.","https://media.retroachievements.org/Images/079434.png","https://media.retroachievements.org/Images/048767.png","https://media.retroachievements.org/Images/048764.png","https://media.retroachievements.org/Images/048765.png","4.4"
3037,"LEGO Harry Potter: Years 1-4","Lego Harry Potter: Years 1–4 is an action-adventure game developed by Traveller's Tales and published by Warner Bros. Interactive Entertainment. The game is based on the Lego Harry Potter toy line, and its storyline covers the first four books by J. K. Rowling and its film adaptations in the Harry Potter film series, Philosopher's Stone (2001), Chamber of Secrets (2002), Prisoner of Azkaban (2004), and Goblet of Fire (2005).","https://media.retroachievements.org/Images/107797.png","https://media.retroachievements.org/Images/073233.png","https://media.retroachievements.org/Images/074078.png","https://media.retroachievements.org/Images/074080.png","4.4"
6352,"20Q","20Q is a computerized game of twenty questions that began as a test in artificial intelligence (AI). It was invented by Robin Burgener in 1988. The game was made handheld by Radica in 2003, but was discontinued in 2011 because Techno Source took the license for 20Q handheld devices.","https://media.retroachievements.org/Images/104385.png","https://media.retroachievements.org/Images/048435.png","https://media.retroachievements.org/Images/048436.png","https://media.retroachievements.org/Images/048437.png","4.4"
3571,"Me & My Katamari","Me & My Katamari is a 2005 action-puzzle video game developed and published by Namco for the PlayStation Portable. It is the third game in the Katamari series, the first game on a portable system and the first game produced without the involvement of series creator Keita Takahashi. It is also the last Katamari game to be published by Namco as an independent company, which merged with Bandai after its release to form Namco Bandai Games in 2006.","https://media.retroachievements.org/Images/047357.png","https://media.retroachievements.org/Images/047567.png","https://media.retroachievements.org/Images/047674.png","https://media.retroachievements.org/Images/047673.png","4.4"
10479,"The Legend of Heroes: Trails in the Sky FC","This is a list of games for the PlayStation 5. Physical games are sold on Ultra HD Blu-ray and digital games can be purchased through the PlayStation Store. The PlayStation 5 is backwards compatible with all but nine PlayStation 4 games. This list only includes games that are released natively for PlayStation 5. PlayStation VR2 and backwards compatible games are excluded.","https://media.retroachievements.org/Images/038832.png","https://media.retroachievements.org/Images/048169.png","https://media.retroachievements.org/Images/029555.png","https://media.retroachievements.org/Images/046812.png","4.4"
6427,"Yu-Gi-Oh! ARC-V Tag Force Special","This is a list of games for the Sony PlayStation Portable handheld console. It does not include PSOne classics, PS minis, or NEOGEO Station. Games have been released in several regions around the world; North America (NA), Japan (JP), Europe (EU), and Australia (AUS).","https://media.retroachievements.org/Images/048259.png","https://media.retroachievements.org/Images/047864.png","https://media.retroachievements.org/Images/075585.png","https://media.retroachievements.org/Images/075586.png","4.4"
3223,"Lumines","Lumines is a puzzle video game series developed by Q Entertainment. The core objective of the games is to survive by rotating and aligning 2×2 blocks varying between two colors to form 2×2 squares of a single color which will be erased when the Time Line passes over them. The game is lost when the blocks reach the top of the playing field.","https://media.retroachievements.org/Images/086705.png","https://media.retroachievements.org/Images/081489.png","https://media.retroachievements.org/Images/081490.png","https://media.retroachievements.org/Images/081491.png","4.4"
3506,"Patapon 2","Patapon 2 is a 2008 rhythm video game developed by Pyramid and Japan Studio and published by Sony Computer Entertainment for the PlayStation Portable. It is a direct sequel to Patapon, and like its predecessor, uses the same unique genre that combines rhythm and strategy. The game was released in Japan in November 2008, in PAL regions in March 2009, in North America in May 2009, and a port for the PlayStation 4 was released on January 30, 2020. A remaster of the game is included in the compilation Patapon 1+2 Replay, released on July 11, 2025, for Nintendo Switch, PlayStation 5 and Windows.","https://media.retroachievements.org/Images/047446.png","https://media.retroachievements.org/Images/047379.png","https://media.retroachievements.org/Images/062812.png","https://media.retroachievements.org/Images/062813.png","4.4"
2759,"WTF: Work Time Fun","This is a list of games for the Sony PlayStation Portable handheld console. It does not include PSOne classics, PS minis, or NEOGEO Station. Games have been released in several regions around the world; North America (NA), Japan (JP), Europe (EU), and Australia (AUS).","https://media.retroachievements.org/Images/053435.png","https://media.retroachievements.org/Images/044373.png","https://media.retroachievements.org/Images/044371.png","https://media.retroachievements.org/Images/053434.png","4.4"
18142,"Digimon Adventure","Digimon Adventure  is a 2013 role-playing video game developed by Prope and published by Bandai Namco Games under the Bandai label for the PlayStation Portable. The story of the game is based on the 1999 Digimon anime series of the same name. It includes dialogue with voice acting from the main voice acting team of the anime. The opening theme song for the anime, Butter-Fly by Kōji Wada, and the insert song used for digivolutions, Brave Heart by Ayumi Miyazaki, are also featured. The game is part of the series' 15th anniversary celebration and was released in Japan on January 13, 2013.","https://media.retroachievements.org/Images/082874.png","https://media.retroachievements.org/Images/092946.png","https://media.retroachievements.org/Images/092944.png","https://media.retroachievements.org/Images/092945.png","4.4"
3519,"K-ON! Ho-kago Live!!","There are currently 2402 games in this table across all pages: A to C, D to I, J to P, and Q to Z. It does not include PlayStation minis, PS one Classics or PS2 Classics.","https://media.retroachievements.org/Images/047661.png","https://media.retroachievements.org/Images/070829.png","https://media.retroachievements.org/Images/046903.png","https://media.retroachievements.org/Images/046904.png","4.4"
14205,"Age of Zombies","Age of Zombies is an action-adventure survival horror video game developed and published by Halfbrick Studios. It was released for PlayStation Portable, PlayStation 3 and iOS in 2010, for Android in 2011, for PlayStation Vita in 2013, and for Ouya in 2014.","https://media.retroachievements.org/Images/099896.png","https://media.retroachievements.org/Images/078935.png","https://media.retroachievements.org/Images/078937.png","https://media.retroachievements.org/Images/078938.png","4.3"
3729,"Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei","Danganronpa: Trigger Happy Havoc is a visual novel adventure game developed and published by Spike. The first installment in the Danganronpa series, it was originally released for the PlayStation Portable in Japan in November 2010. It was ported to Android and iOS in August 2012. NIS America localized and published the game internationally on PlayStation consoles, with the first release of the game in English occurring in 2014.","https://media.retroachievements.org/Images/049283.png","https://media.retroachievements.org/Images/048658.png","https://media.retroachievements.org/Images/048659.png","https://media.retroachievements.org/Images/048660.png","4.3"
2735,"One Piece: Romance Dawn - Bouken no Yoake","This is a list of games for the Sony PlayStation Portable handheld console. It does not include PSOne classics, PS minis, or NEOGEO Station. Games have been released in several regions around the world; North America (NA), Japan (JP), Europe (EU), and Australia (AUS).","https://media.retroachievements.org/Images/063134.png","https://media.retroachievements.org/Images/054852.png","https://media.retroachievements.org/Images/054850.png","https://media.retroachievements.org/Images/054851.png","4.3"
18159,"Fate/Extra","Fate/Extra is a dungeon crawler role-playing game developed by Type-Moon and Imageepoch and published by Marvelous Entertainment for the PlayStation Portable. The game takes place in a parallel universe to the visual novel Fate/stay night. It was released in Japan on July 22, 2010. Aksys Games localized the game for North America and released it on November 21, 2011. Three editions of the game were released in North America: a Limited Edition, a retail standard edition, and a PlayStation Network downloadable version. On May 4, 2012, Ghostlight released the game in PAL territories.","https://media.retroachievements.org/Images/087496.png","https://media.retroachievements.org/Images/051911.png","https://media.retroachievements.org/Images/051909.png","https://media.retroachievements.org/Images/087350.png","4.3"
18455,"Spider-Man: Web of Shadows - Amazing Allies Edition","Spider-Man: Web of Shadows is a 2008 action-adventure video game based on the Marvel Comics character Spider-Man. The game was released in October 2008 across multiple platforms, and encompasses three drastically different versions: one released for Microsoft Windows, the PlayStation 3, Wii, and Xbox 360, which features an open world and non-linear gameplay; one for the PlayStation 2 and PlayStation Portable, which is a 2.5D side-scrolling beat 'em up; and one for the Nintendo DS, a Metroidvania-style beat 'em up. All three versions have several common elements, such as moral choices that alter the narrative, the ability to summon allies during fights, and a similar plot, despite different characters being featured. Web of Shadows' storyline is significantly darker than most previous Spider-Man games, as it revolves around a symbiote invasion threatening Manhattan, which Spider-Man must stop with the help of several unlikely allies.","https://media.retroachievements.org/Images/067440.png","https://media.retroachievements.org/Images/062107.png","https://media.retroachievements.org/Images/062106.png","https://media.retroachievements.org/Images/062105.png","4.3"
3040,"LEGO Pirates of the Caribbean: The Video Game","Lego Pirates of the Caribbean: The Video Game is a 2011 Lego-themed action-adventure video game, based on the Pirates of the Caribbean film series, developed by Traveller's Tales and published by Disney Interactive Studios for Xbox 360, PlayStation 3, PlayStation Portable, Wii, Nintendo DS, Nintendo 3DS, Microsoft Windows, and Mac OS X. The game was released to coincide with the release of Pirates of the Caribbean: On Stranger Tides, and retells the plot of the first four films in the Pirates Of The Caribbean series.","https://media.retroachievements.org/Images/125060.png","https://media.retroachievements.org/Images/072682.png","https://media.retroachievements.org/Images/081957.png","https://media.retroachievements.org/Images/081956.png","4.3"
22488,"Sword Art Online: Infinity Moment","This is a list of games for the Sony PlayStation Portable handheld console. It does not include PSOne classics, PS minis, or NEOGEO Station. Games have been released in several regions around the world; North America (NA), Japan (JP), Europe (EU), and Australia (AUS).","https://media.retroachievements.org/Images/084566.png","https://media.retroachievements.org/Images/068853.png","https://media.retroachievements.org/Images/068854.png","https://media.retroachievements.org/Images/068855.png","4.3"
2388,"Canabalt","Canabalt is a one-button endless runner designed by Adam Saltsman for the Experimental Gameplay Project in 2009. The 2D side-scrolling video game was originally written as a Flash game, then ported to iOS, Android, PlayStation Portable, Ouya, and HTML5. An authorized version for the Commodore 64 called C64anabalt was released on cartridge. Canabalt has been credited with popularizing the endless runner subgenre.","https://media.retroachievements.org/Images/061568.png","https://media.retroachievements.org/Images/052056.png","https://media.retroachievements.org/Images/052057.png","https://media.retroachievements.org/Images/052058.png","4.3"
18088,"Bleach: Heat the Soul","Bleach: Heat the Soul is a series of fighting games developed by Eighting and published by Sony Computer Entertainment for the PlayStation Portable. They are based on the manga and anime series Bleach by Tite Kubo. All installments have been released only in Japan.","https://media.retroachievements.org/Images/049501.png","https://media.retroachievements.org/Images/049462.png","https://media.retroachievements.org/Images/049493.png","https://media.retroachievements.org/Images/049494.png","4.3"
