gameId,gameTitle,achievementId,title,description,points,trueRatio,type,author,badgeUrl,numAwarded,numAwardedHardcore,displayOrder,memAddr
5371,The Legend of Zelda: Link's Awakening DX,201713,This Sounds... Familiar,Listen to the secret song on the File Select Screen.,1,2,,adamjohnny5,https://media.retroachievements.org/Badge/223981.png,1914,1443,3,0xH00d369=64_d0xH00d369=1_0xH00db95=2
5371,The Legend of Zelda: Link's Awakening DX,28838,Starting Defensively,Acquire the Level-1 Shield from Tarin.,1,1,,SporyTike,https://media.retroachievements.org/Badge/90724.png,16646,6720,4,0xH00db95=11_d0xH00db95=11_0xH00fff7=16_0xH00fff6=163_0xH00c173=145_0xH00db44=1_d0xH00db44=0
5371,The Legend of Zelda: Link's Awakening DX,28839,Welcome Back Old Friend,Acquire the Level-1 Sword from Toronbo Shores.,5,5,,SporyTike,https://media.retroachievements.org/Badge/90725.png,12761,5672,5,0xH00db95=11_d0xH00db95=11_0xH00fff7=0_0xH00fff6=242_0xQ00d8f2>d0xQ00d8f2
5371,The Legend of Zelda: Link's Awakening DX,201712,The Shroomless Raccoon,"Without ever entering the screen where you acquire the Mushroom, use Magic Powder on the raccoon in the Mysterious Forest.",5,13,missable,adamjohnny5,https://media.retroachievements.org/Badge/223980.png,1800,1318,8,T:0xQ00d851=1_d0xQ00d851=0_0xT00d850=0_0xH00db5f=0_0xH00fff6=81
5371,The Legend of Zelda: Link's Awakening DX,201690,Super... Link?,Find the sleepy mushroom in the Mysterious Forest.,1,1,,adamjohnny5,https://media.retroachievements.org/Badge/223958.png,6475,3126,9,0xH00c173=15_0xH00db4b=1_d0xH00db4b=0_0xH00db95=11_0xH00db5f=0_0xH00db54=80
5371,The Legend of Zelda: Link's Awakening DX,201691,A Witch's Secret,Get Magic Powder for the first time.,1,1,,adamjohnny5,https://media.retroachievements.org/Badge/223959.png,6542,3221,10,0xH00db95=11_0xH00db5f=1_0xH00db11=0_d0xH00db4c=0_0xH00db4c>0S0xH00fff7=15_0xH00fff6=160S0xH00fff7=14_0xH00fff6=162
5371,The Legend of Zelda: Link's Awakening DX,201692,Chattin' with the Cukeman,See all dialogue options available from a transformed Buzz Blob without changing screens.,3,7,,adamjohnny5,https://media.retroachievements.org/Badge/223960.png,1812,1362,11,0xH00c173!=d0xH00c173_N:d0xH00c173!=124_C:0xH00c173=124.1._N:d0xH00c173!=125_C:0xH00c173=125.1._N:d0xH00c173!=126_C:0xH00c173=126.1._N:d0xH00c173!=127_C:0xH00c173=127.1._M:0=1.4._R:0xH00db95<=5_R:0xH00db5f=1_R:0xH00fff6!=d0xH00fff6_P:0xH00db95=7_P:0xH00db95=12
5371,The Legend of Zelda: Link's Awakening DX,201693,Nutty Power Freak,"Pick up either the Guardian Acorn or Triangle of Power, then while one is active, pick up the other.",5,12,,adamjohnny5,https://media.retroachievements.org/Badge/223961.png,2340,1415,12,R:0xH00fff6!=d0xH00fff6_R:0xH00db95<=5_0xK00d47c>d0xK00d47c.1._0xK00d47c=d0xK00d47c_0xH00d47c!=d0xH00d47c
5371,The Legend of Zelda: Link's Awakening DX,201694,Beyond the Mirage,Get the Tail Key.,3,4,,adamjohnny5,https://media.retroachievements.org/Badge/223962.png,6219,3085,13,d0xH00db11=0_0xH00fff6=65_0xH00db95=11_0xH00db5f=0_0xQ00d841>d0xQ00d841
5371,The Legend of Zelda: Link's Awakening DX,201697,As Light as a Feather,Acquire the Roc's Feather.,3,4,,adamjohnny5,https://media.retroachievements.org/Badge/223965.png,5332,2738,14,0xH00db95=11_0xH00fff6=29_0xH00db60=0_0xQ00d91d>d0xQ00d91d
5371,The Legend of Zelda: Link's Awakening DX,28829,Moldorm Mutilator,Defeat Moldorm without being harmed.,10,18,missable,SporyTike,https://media.retroachievements.org/Badge/90714.png,3608,2209,16,N:d0xH00fff6=11_0xH00fff6=6.1._R:0xH00db60!=0_R:0xH00db5a<d0xH00db5a_R:0xH00fff6=26_R:d0xR00d906=1_d0xH00d34d!=124_T:0xH00d34d=124_P:0xU00c150=15_P:0xH00db5a=0
5371,The Legend of Zelda: Link's Awakening DX,28819,Tail Cello,Acquire the Full Moon Cello from the Tail Cave.,10,14,progression,SporyTike,https://media.retroachievements.org/Badge/90704.png,6475,3413,17,0xN00db65>d0xN00db65_0xH00db95=11_0xH00db60=0_0xH00fff6=2
5371,The Legend of Zelda: Link's Awakening DX,201702,"Bombs, You Want Some?",Purchase bombs.,1,1,missable,adamjohnny5,https://media.retroachievements.org/Badge/223970.png,3833,2080,18,d0xH00c173=51_0xH00c173=53_0xH00fff6=161_0xH00db4d>d0xH00db4d_0xH00db5f=1_0xH00db60=14_0xH00db95=11
5371,The Legend of Zelda: Link's Awakening DX,201716,Beetles Are the Bomb!,"In the room left of the entrance inside the Tail Cave, kill the two Hardhat Beetles simultaneously.",1,3,,adamjohnny5,https://media.retroachievements.org/Badge/223984.png,1214,985,20,O:d0xH00fff6=21_N:d0xH00fff6=23_0xH00fff6=22.1._0xH00c281=1_p0xH00c281=5_0xH00c282=1_p0xH00c282=5_R:0xH00db60!=0_R:0xH00db5f!=1_R:0xH00fff6!=22
5371,The Legend of Zelda: Link's Awakening DX,201699,Tail Cave Cartographer,Enter every room in Tail Cave.,10,21,,adamjohnny5,https://media.retroachievements.org/Badge/223967.png,2783,1741,21,0xH00db60=0_A:d0xT00d901_A:d0xT00d902_A:d0xT00d903_A:d0xT00d904_A:d0xT00d905_A:d0xT00d906_A:d0xT00d907_A:d0xT00d908_A:d0xT00d909_A:d0xT00d90a_A:d0xT00d90b_A:d0xT00d90c_A:d0xT00d90d_A:d0xT00d90e_A:d0xT00d90f_A:d0xT00d910_A:d0xT00d911_A:d0xT00d912_A:d0xT00d913_A:d0xT00d914_A:d0xT00d915_A:d0xT00d916_A:d0xT00d917_A:d0xT00d91c_d0xT00d91d=24_A:0xT00d901_A:0xT00d902_A:0xT00d903_A:0xT00d904_A:0xT00d905_A:0xT00d906_A:0xT00d907_A:0xT00d908_A:0xT00d909_A:0xT00d90a_A:0xT00d90b_A:0xT00d90c_A:0xT00d90d_A:0xT00d90e_A:0xT00d90f_A:0xT00d910_A:0xT00d911_A:0xT00d912_A:0xT00d913_A:0xT00d914_A:0xT00d915_A:0xT00d916_A:0xT00d917_A:0xT00d91c_M:0xT00d91d=25_Q:0xH00db95>5
5371,The Legend of Zelda: Link's Awakening DX,201695,Closing Shop For the Day,Get every item from the Trendy Game in one visit and ask the owner for more.,10,28,,adamjohnny5,https://media.retroachievements.org/Badge/223963.png,1642,1239,22,d0xH00c173!=64_0xH00c173=64_0xH00c173=62.1._0xH00c173=59.1._N:0xH00fff7!=15_R:0xH00fff6!=160_R:0xH00db60!=15
5371,The Legend of Zelda: Link's Awakening DX,201696,This Pond's All Fished Out,"Catch every fish in the Fishing Pond in one round, and immediately try to fish anyway without leaving the scene.",5,12,,adamjohnny5,https://media.retroachievements.org/Badge/223964.png,2160,1451,23,R:0xH00fff7!=15_R:0xH00fff6!=177_O:0xH00c173=73_R:0xH00c173=70_d0xH00c173!=75_0xH00c173=75_0xH00d004=5_0xH00d004=4.1._0xH00d004=3.1._0xH00d004=2.1._0xH00d004=1.1.
5371,The Legend of Zelda: Link's Awakening DX,201703,Cuccos Gone Wild,Provoke a Cucco attack.,1,2,,adamjohnny5,https://media.retroachievements.org/Badge/223971.png,2449,1653,24,0xH00db95>5S0xH00c280=5_0xH00c290=2_d0xH00c2b0=34_0xH00c2b0=35S0xH00c281=5_0xH00c291=2_d0xH00c2b1=34_0xH00c2b1=35S0xH00c282=5_0xH00c292=2_d0xH00c2b2=34_0xH00c2b2=35S0xH00c283=5_0xH00c293=2_d0xH00c2b3=34_0xH00c2b3=35S0xH00c284=5_0xH00c294=2_d0xH00c2b4=34_0xH00c2b4=35S0xH00c285=5_0xH00c295=2_d0xH00c2b5=34_0xH00c2b5=35S0xH00c286=5_0xH00c296=2_d0xH00c2b6=34_0xH00c2b6=35S0xH00c287=5_0xH00c297=2_d0xH00c2b7=34_0xH00c2b7=35
5371,The Legend of Zelda: Link's Awakening DX,31931,Here Stands A Brave Man,Agree to be photographed.,5,9,missable,Salsa,https://media.retroachievements.org/Badge/90734.png,3949,2200,25,0xM00dc0c>d0xM00dc0c_0xT00dc0d=0_0xH00d403=55_0xH00db60=16_0xH00db95=11_0xH00fff7=16_0xH00fff6=181
5371,The Legend of Zelda: Link's Awakening DX,31932,Beautiful! I'll Call This 'Game Over',Keep refusing to be photographed.,5,12,missable,Salsa,https://media.retroachievements.org/Badge/90735.png,1785,1409,26,0xM00dc0c>d0xM00dc0c_0xT00dc0d=1_0xH00d403=55_0xH00db60=16_0xH00db95=11_0xH00fff7=16_0xH00fff6=181
5371,The Legend of Zelda: Link's Awakening DX,201700,Chomping The Chain That Binds,Rescue Bow-Wow damageless without equipping Roc's Feather or the Shield. Exit and re-enter the area to retry.,5,16,missable,adamjohnny5,https://media.retroachievements.org/Badge/223968.png,1282,1058,27,0xH00fff6=53.1._N:0xH00fff6=226_N:0xH00c173=108_T:0xH00db56=1_N:d0xH00c173!=145_T:0xH00c173=145.1._O:0xH00fff6=52_O:0xH00fff6=54_R:0xH00db5a<d0xH00db5a_O:0xH00db00=10_R:0xH00db01=10_O:0xH00db00=4_R:0xH00db01=4_N:0xH00fff6=53_R:0xH00db56=1_R:0xT00d936=1
5371,The Legend of Zelda: Link's Awakening DX,201705,Brace Yourself,Acquire the Level 1 Power Bracelet.,3,5,,adamjohnny5,https://media.retroachievements.org/Badge/223973.png,4179,2219,29,0xH00db95=11_0xH00fff6=32_0xH00db60=1_0xQ00d920>d0xQ00d920
5371,The Legend of Zelda: Link's Awakening DX,28830,Genie Grappler,Defeat Genie without being harmed.,10,25,missable,SporyTike,https://media.retroachievements.org/Badge/90715.png,2004,1377,30,N:d0xH00fff6=45_0xH00fff6=43.1._R:0xH00db60!=1_R:0xH00db5a<d0xH00db5a_R:d0xR00d92b=1_d0xH00d34d!=124_T:0xH00d34d=124_P:0xU00c150=15_P:0xH00db5a=0
5371,The Legend of Zelda: Link's Awakening DX,28820,Bottle Horn,Acquire the Conch Horn from the Bottle Grotto.,10,16,progression,SporyTike,https://media.retroachievements.org/Badge/90705.png,4877,2645,31,0xN00db66>d0xN00db66_0xH00db95=11_0xH00db60=1_0xH00fff6=42
5371,The Legend of Zelda: Link's Awakening DX,201706,Bottle Grotto Cartographer,Enter every room in Bottle Grotto.,10,20,,adamjohnny5,https://media.retroachievements.org/Badge/223974.png,3498,1913,32,0xH00db60=1_A:d0xT00d920_A:d0xT00d921_A:d0xT00d922_A:d0xT00d923_A:d0xT00d924_A:d0xT00d925_A:d0xT00d926_A:d0xT00d927_A:d0xT00d928_A:d0xT00d929_A:d0xT00d92a_A:d0xT00d92b_A:d0xT00d92c_A:d0xT00d92d_A:d0xT00d92e_A:d0xT00d92f_A:d0xT00d930_A:d0xT00d931_A:d0xT00d932_A:d0xT00d933_A:d0xT00d934_A:d0xT00d935_A:d0xT00d936_A:d0xT00d937_A:d0xT00d938_d0xT00d939=25_A:0xT00d920_A:0xT00d921_A:0xT00d922_A:0xT00d923_A:0xT00d924_A:0xT00d925_A:0xT00d926_A:0xT00d927_A:0xT00d928_A:0xT00d929_A:0xT00d92a_A:0xT00d92b_A:0xT00d92c_A:0xT00d92d_A:0xT00d92e_A:0xT00d92f_A:0xT00d930_A:0xT00d931_A:0xT00d932_A:0xT00d933_A:0xT00d934_A:0xT00d935_A:0xT00d936_A:0xT00d937_A:0xT00d938_M:0xT00d939=26_Q:0xH00db95>5
5371,The Legend of Zelda: Link's Awakening DX,201707,Where the Swamp Flowers Grow,Have Bow-Wow eat all 15 enemies in Goponga Swamp without getting hit or pressing A or B. Exit and re-enter the area to retry.,5,11,missable,adamjohnny5,https://media.retroachievements.org/Badge/223975.png,2091,1532,33,Q:0xH00db56=1_M:0xH00dbb5>d0xH00dbb5.15._R:0xH00db60=1_R:0xH00db5a<d0xH00db5a_R:0xQ00ffcb>d0xQ00ffcb_R:0xR00ffcb>d0xR00ffcb_R:0xH00db5f=1_R:0xU00fff6<2_R:0xU00fff6>3_R:0xL00fff6<2_R:0xL00fff6>4
5371,The Legend of Zelda: Link's Awakening DX,201711,Crazy Tracy's Secret Medicine,Purchase some Secret Medicine.,1,2,,adamjohnny5,https://media.retroachievements.org/Badge/223979.png,3102,1708,34,0xI00db5d<d0xI00db5d.26._0xH00db0d=1_p0xH00db0d=0_R:0xH00fff6!=173_R:0xH00db60!=14_R:0xH00db5f!=1_R:0xH00db95<=5
5371,The Legend of Zelda: Link's Awakening DX,28861,More Powder!,Get the Magic Powder capacity upgrade from the Mad Batter.,5,9,,SporyTike,https://media.retroachievements.org/Badge/90736.png,3562,2053,35,0xH00db5f=1_0xH00fff6>=224_0xH00fff6<=226_0xH00db60=31_d0xH00db76=32_0xH00db76=64
5371,The Legend of Zelda: Link's Awakening DX,201708,The Goodest of Metal Doges,Have Bow-Wow point out all of the spots where you can dig up Seashells in one session.,5,18,missable,adamjohnny5,https://media.retroachievements.org/Badge/223976.png,1058,886,36,0xH00c3af=109_N:0xH00db5f=0_N:0xH00fff6=116_N:d0xH00c30f=0_N:0xH00c30f=128_C:0xH00c173=21.1._N:0xH00db5f=0_N:0xH00fff6=165_N:d0xH00c30f=0_N:0xH00c30f=128_C:0xH00c173=21.1._N:0xH00db5f=0_N:0xH00fff6=168_N:d0xH00c30f=0_N:0xH00c30f=128_C:0xH00c173=21.1._N:0xH00db5f=1_N:0xH00fff6=178_N:d0xH00c30f=0_N:0xH00c30f=128_C:0xH00c173=21.1._M:0=1.4._Q:0xH00db56=1_R:0xH00db95<=5
5371,The Legend of Zelda: Link's Awakening DX,201709,That Awful Beast!,Have Richard kick you out because you brought Bow-Wow with you.,1,2,missable,adamjohnny5,https://media.retroachievements.org/Badge/223977.png,1594,1168,37,d0xH00c173!=45_0xH00c173=45_0xH00db56=1_0xH00fff6=199_0xH00db60=16_0xH00db95>5
5371,The Legend of Zelda: Link's Awakening DX,201710,Kiki vs. Bow-Wow,Chase off Kiki the Monkey with Bow-Wow.,1,3,missable,adamjohnny5,https://media.retroachievements.org/Badge/223978.png,1372,1069,38,0xH00db56=1_0xH00c173=96_0xH00fff6=123_0xH00db95>5S0xH00c3a1=173_0xH00c3d1=5_d0xH00c3d1=4S0xH00c3a2=173_0xH00c3d2=5_d0xH00c3d2=4S0xH00c3a3=173_0xH00c3d3=5_d0xH00c3d3=4S0xH00c3a4=173_0xH00c3d4=5_d0xH00c3d4=4S0xH00c3a5=173_0xH00c3d5=5_d0xH00c3d5=4S0xH00c3a6=173_0xH00c3d6=5_d0xH00c3d6=4S0xH00c3a7=173_0xH00c3d7=5_d0xH00c3d7=4S0xH00c3a8=173_0xH00c3d8=5_d0xH00c3d8=4
5371,The Legend of Zelda: Link's Awakening DX,201701,Diggy Diggy Hole,Purchase a shovel.,5,9,missable,adamjohnny5,https://media.retroachievements.org/Badge/223969.png,3854,2085,40,0xH00fff6=161_d0xH00c173=48_0xH00c173=53_0xH00db5f=1_0xH00db60=14_0xH00db95=11S0xH00db00=11_d0xH00db00=0S0xH00db01=11_d0xH00db01=0S0xH00db02=11_d0xH00db02=0S0xH00db03=11_d0xH00db03=0S0xH00db04=11_d0xH00db04=0S0xH00db05=11_d0xH00db05=0S0xH00db06=11_d0xH00db06=0S0xH00db07=11_d0xH00db07=0S0xH00db08=11_d0xH00db08=0S0xH00db09=11_d0xH00db09=0S0xH00db0a=11_d0xH00db0a=0S0xH00db0b=11_d0xH00db0b=0
5371,The Legend of Zelda: Link's Awakening DX,201718,Richard's Golden Leaves,Collect the 5 Golden Leaves without losing health. Exit and re-enter through either castle entrance to retry.,10,40,missable,adamjohnny5,https://media.retroachievements.org/Badge/223986.png,1049,792,41,N:d0xH00db15=0_T:0xH00db15=1.1._T:0xH00db15>d0xH00db15.5._A:0xH00fff7*256_O:0xH00fff6=73_A:0xH00fff7*256_N:0xH00fff6=5331_0xH00db15=0.1._R:0xH00db5a<d0xH00db5a_R:0xH00db15=6_A:0xH00fff7*256_N:d0xH00fff6=4295_A:0xH00fff7*256_R:0xH00fff6=4568_R:0xH00db95=5
5371,The Legend of Zelda: Link's Awakening DX,201714,A Composer's Secret,Trigger Totaka's Song in Richard's house.,1,3,,adamjohnny5,https://media.retroachievements.org/Badge/223982.png,1325,1017,42,0xH00d369=32_d0xH00d324!=115_0xH00d324=115_0xH00fff6=199_0xH00db5f=1_0xH00db60=16_0xH00db95>5
5371,The Legend of Zelda: Link's Awakening DX,201719,More Holes Than Swiss Cheese,"Get the Slime Key without taking damage. To retry, enter and exit the cave at the start of the Pothole Field interior.",5,14,missable,adamjohnny5,https://media.retroachievements.org/Badge/223987.png,2015,1246,43,A:d0xH00fff7*256_N:d0xH00fff6=4553_A:0xH00fff7*256_0xH00fff6=198.1._d0xH00db15!=6_T:0xH00db15=6_A:0xH00fff7*256_T:0xH00fff6=198_R:0xH00db5a<d0xH00db5a_R:0xH00db95<=5_R:0xH00fff7!=0
5371,The Legend of Zelda: Link's Awakening DX,201715,The Talking Timber,Talk to a talking tree.,1,3,,adamjohnny5,https://media.retroachievements.org/Badge/223983.png,1434,1035,44,0xH00db5f=0_0xH00fff6=138_d0xH00c173!=18_0xH00c173=18_0xH00db95>5
5371,The Legend of Zelda: Link's Awakening DX,201723,Speedy Linkalez,Acquire the Pegasus Boots.,3,6,,adamjohnny5,https://media.retroachievements.org/Badge/223991.png,2907,1624,46,0xH00db95=11_0xH00fff6=70_0xH00db60=2_0xQ00d946>d0xQ00d946
5371,The Legend of Zelda: Link's Awakening DX,28831,Slime Slasher,Defeat Slime Eye without being harmed.,10,30,missable,SporyTike,https://media.retroachievements.org/Badge/90716.png,1517,1132,47,N:d0xH00fff6=91_0xH00fff6=90.1._R:0xH00db60!=2_R:0xH00db5a<d0xH00db5a_R:d0xR00d95a=1_d0xH00d34d!=124_T:0xH00d34d=124_P:0xU00c150=15_P:0xH00db5a=0
5371,The Legend of Zelda: Link's Awakening DX,28821,Cavern Bell,Acquire the Sea Lily's Bell from the Key Cavern.,10,19,progression,SporyTike,https://media.retroachievements.org/Badge/90706.png,3697,2112,48,0xN00db67>d0xN00db67_0xH00db95=11_0xH00db60=2_0xH00fff6=89
5371,The Legend of Zelda: Link's Awakening DX,201721,Key Cavern Cartographer,Enter every room in Key Cavern.,10,23,,adamjohnny5,https://media.retroachievements.org/Badge/223989.png,2705,1558,49,0xH00db60=2_A:d0xT00d940_A:d0xT00d941_A:d0xT00d942_A:d0xT00d943_A:d0xT00d944_A:d0xT00d945_A:d0xT00d946_A:d0xT00d947_A:d0xT00d948_A:d0xT00d949_A:d0xT00d94a_A:d0xT00d94b_A:d0xT00d94c_A:d0xT00d94d_A:d0xT00d94e_A:d0xT00d94f_A:d0xT00d950_A:d0xT00d951_A:d0xT00d952_A:d0xT00d953_A:d0xT00d954_A:d0xT00d955_A:d0xT00d956_A:d0xT00d957_A:d0xT00d958_A:d0xT00d95a_A:d0xT00d95b_A:d0xT00d95c_d0xT00d959=28_A:0xT00d940_A:0xT00d941_A:0xT00d942_A:0xT00d943_A:0xT00d944_A:0xT00d945_A:0xT00d946_A:0xT00d947_A:0xT00d948_A:0xT00d949_A:0xT00d94a_A:0xT00d94b_A:0xT00d94c_A:0xT00d94d_A:0xT00d94e_A:0xT00d94f_A:0xT00d950_A:0xT00d951_A:0xT00d952_A:0xT00d953_A:0xT00d954_A:0xT00d955_A:0xT00d956_A:0xT00d957_A:0xT00d958_A:0xT00d95a_A:0xT00d95b_A:0xT00d95c_M:0xT00d959=29_Q:0xH00db95>5
5371,The Legend of Zelda: Link's Awakening DX,28844,I Have Half A Heart,Obtain 7 Heart Containers.,5,9,,SporyTike,https://media.retroachievements.org/Badge/90729.png,3473,2013,50,0xH00db5b=7_d0xH00db5b=6_0xH00db95>5
5371,The Legend of Zelda: Link's Awakening DX,201717,The Giant Ghini and Friends,Defeat the four ghosts in the top-right section of the Graveyard.,3,8,,adamjohnny5,https://media.retroachievements.org/Badge/223985.png,1828,1228,51,R:0xH00db5f!=0_R:0xH00fff6!=103_R:0xH00db95<=5_C:0xH00dbb5>d0xH00dbb5.4._A:2_C:d0xH00dbb5=0xH00dbb5.4._0=1.4.
5371,The Legend of Zelda: Link's Awakening DX,28908,Orb Obliterator,Defeat Evil Orb without being harmed.,10,32,missable,SporyTike,https://media.retroachievements.org/Badge/90739.png,1406,1055,54,N:d0xH00fff6=4_0xH00fff6=0.1._R:0xH00db60!=255_R:0xH00db5a<d0xH00db5a_R:d0xR00dde0=1_T:0xR00dde0>d0xR00dde0_P:0xU00c150=15_P:0xH00db5a=0
5371,The Legend of Zelda: Link's Awakening DX,28909,New Clothes!,Acquire the Red Clothes or the Blue Clothes from the Color Dungeon.,10,22,,SporyTike,https://media.retroachievements.org/Badge/90740.png,2721,1682,55,0xH00db95=11_d0xH00db95=11_0xH00dc0f!=d0xH00dc0f_0xH00db5f=1_0xH00db60=255
5371,The Legend of Zelda: Link's Awakening DX,201764,Color Dungeon Cartographer,Enter every room in the Color Dungeon.,10,30,,adamjohnny5,https://media.retroachievements.org/Badge/224032.png,1647,1110,56,0xH00db60=255_A:d0xT00dde0_A:d0xT00dde1_A:d0xT00dde2_A:d0xT00dde3_A:d0xT00dde4_A:d0xT00dde5_A:d0xT00dde6_A:d0xT00dde7_A:d0xT00dde8_A:d0xT00dde9_A:d0xT00ddea_A:d0xT00ddeb_A:d0xT00ddec_A:d0xT00dded_A:d0xT00ddee_A:d0xT00ddef_A:d0xT00ddf0_A:d0xT00ddf1_A:d0xT00ddf2_A:d0xT00ddf3_A:d0xT00ddf4_d0xT00ddf5=21_A:0xT00dde0_A:0xT00dde1_A:0xT00dde2_A:0xT00dde3_A:0xT00dde4_A:0xT00dde5_A:0xT00dde6_A:0xT00dde7_A:0xT00dde8_A:0xT00dde9_A:0xT00ddea_A:0xT00ddeb_A:0xT00ddec_A:0xT00dded_A:0xT00ddee_A:0xT00ddef_A:0xT00ddf0_A:0xT00ddf1_A:0xT00ddf2_A:0xT00ddf3_A:0xT00ddf4_M:0xT00ddf5=22_Q:0xH00db95>5
5371,The Legend of Zelda: Link's Awakening DX,201722,Inception,Complete the Dream Shrine by opening both chests in one visit without taking damage.,5,14,missable,adamjohnny5,https://media.retroachievements.org/Badge/223990.png,1862,1207,57,N:d0xH00fff6!=170_0xH00fff6=170.1._R:0xH00db5a<d0xH00db5a_R:0xH00db95<=5_R:0xH00db5f=0_R:0xH00db60!=19_T:0xQ00dabe>d0xQ00dabe.1._T:0xQ00dabf>d0xQ00dabf.1.
5371,The Legend of Zelda: Link's Awakening DX,201724,Date Night - A Walk on the Beach,"Read Marin's note, find her at the beach, and take her to a scenic cliff in one session. Don't go to the cliff without Marin!",1,3,missable,adamjohnny5,https://media.retroachievements.org/Badge/223992.png,988,822,58,N:0xH00db5f=1_N:0xH00fff6=163_N:0xH00db73=0_N:d0xH00c173!=215_0xH00c173=215.1._N:0xH00db5f=0_N:0xH00fff6=245_N:0xH00db73=0_N:d0xH00c173!=216_0xH00c173=216.1._N:0xH00db5f=0_N:0xH00fff6=240_N:0xH00db73=1_N:d0xH00c173!=85_0xH00c173=85.1._R:0xH00db95<=5
5371,The Legend of Zelda: Link's Awakening DX,201725,Date Night - All Is Not Well,Jump into the Well with Marin.,1,3,missable,adamjohnny5,https://media.retroachievements.org/Badge/223993.png,1445,1048,59,0xH00db5f=1_0xH00fff7=17_0xH00fff6=164_0xH00db73=1_d0xH00c173=0_O:0xH00c173=166_0xH00c173=123_0xH00db95>5
5371,The Legend of Zelda: Link's Awakening DX,201726,Date Night - An Afternoon at the Windmill,"While at the Windmill, dig a hole, play the Ocarina, and get your photo taken with Marin in one session.",1,3,missable,adamjohnny5,https://media.retroachievements.org/Badge/223994.png,1110,893,60,N:d0xH00c173!=121_0xH00c173=121.1._N:d0xH00c173!=119_0xH00c173=119.1._0xP00dc0c>d0xP00dc0c.1._R:0xH00db5f!=0_R:0xH00fff6!=146_R:0xH00db73!=1_R:0xH00db95<=5
5371,The Legend of Zelda: Link's Awakening DX,201728,Date Night - Gotta Be Strong For Your Woman,See all of the different reactions Marin has when you exit a dungeon in one session.,1,3,missable,adamjohnny5,https://media.retroachievements.org/Badge/223996.png,1030,860,61,N:d0xH00c173!=152_0xH00c173=152.1._N:d0xH00c173!=29_0xH00c173=29.1._N:d0xH00c173!=28_0xH00c173=28.1._N:d0xH00c173!=27_0xH00c173=27.1._R:0xH00db73!=1_P:0xH00db5f!=0
5371,The Legend of Zelda: Link's Awakening DX,201727,Date Night - Women Love Bad Boys,"See all dialogue for breaking pots, opening drawers, and hitting cuckoos with Marin in one session.",5,19,missable,adamjohnny5,https://media.retroachievements.org/Badge/223995.png,1009,850,62,N:d0xH00c173!=153_0xH00c173=153.1._N:d0xH00c173!=120_0xH00c173=120.1._N:d0xH00c173!=40_0xH00c173=40.1._N:d0xH00c173!=143_0xH00c173=143.1._N:d0xH00c173!=118_0xH00c173=118.1._R:0xH00db73!=1_R:0xH00db95<=5
5371,The Legend of Zelda: Link's Awakening DX,201729,Date Night - This Girl's a Pro!,Watch Marin play the Trendy Game,1,3,missable,adamjohnny5,https://media.retroachievements.org/Badge/223997.png,1341,1007,63,0xH00fff6=160_N:d0xH00c173!=247_0xH00c173=247.1._N:d0xH00c173!=249_0xH00c173=249.1._R:0xH00db73!=1_R:0xH00db95<=5_R:0xH00db5f=0
5371,The Legend of Zelda: Link's Awakening DX,201731,The Dangerous Yarna Desert,Travel through the Yarna Desert and get the Angler Key without taking damage. Exit and re-enter the desert to retry.,5,16,missable,adamjohnny5,https://media.retroachievements.org/Badge/223999.png,1442,1047,64,N:0xH00db5f=0_0xH00fff6=253.1._T:0xH00db12=1_T:d0xH00db12=0_N:0xH00db5f=0_R:0xH00fff6=237_N:0xH00db5f=0_R:0xH00fff6=252_R:0xH00db5a<d0xH00db5a_R:0xH00db95<=5_R:d0xH00db12=1ST:0xH00db5f=0_T:0xH00fff6=206ST:0xH00db5f=1_T:0xH00db60=31_T:0xH00fff6=248
5371,The Legend of Zelda: Link's Awakening DX,201732,Advice From the Dead,Talk to some skeletal remains in the Yarna Desert.,1,3,,adamjohnny5,https://media.retroachievements.org/Badge/224000.png,1259,941,65,0xH00db5f=0_0xH00fff6=223_d0xH00c173!=146_0xH00c173=146_0xH00db95>5
5371,The Legend of Zelda: Link's Awakening DX,201730,Coo Coo Cachoo,Have the Walrus resurface with a familiar song after having woken him up.,1,3,,adamjohnny5,https://media.retroachievements.org/Badge/223998.png,1228,937,66,0xH00db5f=0_0xH00fff6=253_d0xH00c173!=230_0xH00c173=230_0xH00db95>5
5371,The Legend of Zelda: Link's Awakening DX,201744,That Hippo Yelled At Me,See all the dialogue of the Hippo in Animal Village without leaving the house.,5,18,,adamjohnny5,https://media.retroachievements.org/Badge/224012.png,1098,889,67,N:d0xH00c173!=175_C:0xH00c173=175.1._N:d0xH00c173!=251_C:0xH00c173=251.1._N:d0xH00c173!=250_C:0xH00c173=250.1._M:0=1.3._R:0xH00fff6!=221_R:0xH00db95<=5_R:0xH00db5f!=1
5371,The Legend of Zelda: Link's Awakening DX,201733,Swimming Not Required,Get the Boss Key in the Angler's Tunnel without having the Flippers.,3,12,missable,adamjohnny5,https://media.retroachievements.org/Badge/224001.png,1015,806,68,0xH00db60=3_0xH00db5f=1_0xH00fff6=118_0xH00db28=1_d0xH00db28=0_0xH00db0c=0_0xH00db95>5
