id,title,description,icon,boxArt,titleScreen,screenshot,rating
10263,"Mario Party","Mario Party is a series of party video games created by Hudson Soft and owned by Nintendo. It features characters from the Mario franchise in which up to four local players or computer-controlled characters compete in a board game interspersed with minigames. Designed by Shigeru Miyamoto, and directed by Kenji Kikuchi, the games are currently developed by Nintendo Cube and published by Nintendo, being previously developed by Hudson Soft. The series is known for its party game elements, including the often unpredictable multiplayer game modes that allow play with up to four, and sometimes eight, human players or CPUs.","https://media.retroachievements.org/Images/040160.png","https://media.retroachievements.org/Images/011086.png","https://media.retroachievements.org/Images/011084.png","https://media.retroachievements.org/Images/011085.png","4.5"
10617,"Wave Race 64","Wave Race 64 is a 1996 racing video game developed and published by Nintendo for the Nintendo 64. It is the second entry in the Wave Race series following the 1992 Game Boy game Wave Race. Gameplay involves the player racing on a personal watercraft on a variety of courses while successfully manoeuvring the vehicle around various buoys. A multiplayer mode where two players can compete against each other on a chosen course is also included. The game supports the Controller Pak, which allows players to transfer saved data from one game cartridge to another. The game is presented in a letterboxed 14:9 aspect ratio.","https://media.retroachievements.org/Images/019034.png","https://media.retroachievements.org/Images/019035.png","https://media.retroachievements.org/Images/019036.png","https://media.retroachievements.org/Images/019037.png","4.5"
10667,"Castlevania","Castlevania, known in Japan as Akumajō Dracula, is a gothic horror action-adventure video game series and media franchise created by Hitoshi Akamatsu and published by Konami. The series is largely set in the castle of Count Dracula, who wages an eternal war against humanity and comes into conflict with the world's vampire hunters, principally including the Belmont clan, wielders of the mystical whip known as the ""Vampire Killer.""","https://media.retroachievements.org/Images/091411.png","https://media.retroachievements.org/Images/070351.png","https://media.retroachievements.org/Images/070353.png","https://media.retroachievements.org/Images/070352.png","4.5"
10133,"F-Zero X","F-Zero X is a 1998 racing game developed and published by Nintendo for the Nintendo 64. It is the sequel to the original F-Zero (1990), and the first F-Zero game with 3D graphics. It has a steep learning curve and its gameplay experience is similar to that of the original. The F-Zero X Expansion Kit, an expansion pack for the 64DD featuring 12 more tracks and track and vehicle editors, was released in Japan in 2000.","https://media.retroachievements.org/Images/046476.png","https://media.retroachievements.org/Images/048360.png","https://media.retroachievements.org/Images/014763.png","https://media.retroachievements.org/Images/014764.png","4.5"
10211,"Banjo-Tooie","Banjo-Tooie is a 2000 platform game developed by Rare and published by Nintendo for the Nintendo 64 console. It is the second game in the Banjo-Kazooie series and the sequel to Banjo-Kazooie. The game follows the returning protagonists Banjo and Kazooie as they attempt to stop the plans of the witch Gruntilda and two of her sisters, who intend to vaporise the inhabitants of the game's island setting. The game features worlds significantly larger than those of its predecessor, requiring the player to complete challenges such as solving puzzles, jumping over obstacles, collecting items, and defeating opponents. It also includes a Widescreen format, and a multiplayer mode in which up to four players can compete in several minigames repurposed from the main campaign.","https://media.retroachievements.org/Images/091555.png","https://media.retroachievements.org/Images/096336.png","https://media.retroachievements.org/Images/018548.png","https://media.retroachievements.org/Images/019194.png","4.5"
10181,"Pokémon Stadium","Pokémon Stadium is a 1999 strategy video game developed and published by Nintendo for the Nintendo 64. The gameplay revolves around a 3D turn-based battling system using the 151 Pokémon from the Game Boy games Pokémon Red, Blue, and Yellow, with several in-game challenges for players to overcome. The game includes four ""Cups"", each of which is a series of three-on-three Pokémon battles against an ordered lineup of opponents. The ""Gym Leader Castle"" mode involves battles against several boss opponents who appeared in the Game Boy games. Pokémon Stadium also features mini-games and numerous features available through its compatibility with Pokémon Red, Blue, and Yellow. Using the Transfer Pak accessory that was bundled with the game, players are able to view, organize, store, trade, and battle using Pokémon uploaded from Pokémon Red, Blue, and Yellow.","https://media.retroachievements.org/Images/026595.png","https://media.retroachievements.org/Images/010940.png","https://media.retroachievements.org/Images/011020.png","https://media.retroachievements.org/Images/011021.png","4.5"
10270,"Pokémon Puzzle League","Pokémon Puzzle League is a puzzle video game in the Puzzle League series developed by Nintendo Software Technology and published by Nintendo for the Nintendo 64. Released in North America on September 25, 2000, and in Europe on March 2, 2001, its Puzzle League-based gameplay has a focus on puzzle-based strategy in the game's grid-based format. To advance to new levels, players are required to combat the game's trainers and gym leaders, similar to the ones featured in Pokémon Red, Blue, and Yellow. One of several games based on the Pokémon anime, it features lead protagonist Ash Ketchum, his Pikachu, his companions Brock and Misty, the Kanto Gym Leaders, and other characters from the series.","https://media.retroachievements.org/Images/109181.png","https://media.retroachievements.org/Images/014333.png","https://media.retroachievements.org/Images/016162.png","https://media.retroachievements.org/Images/016163.png","4.5"
10648,"Star Wars: Rogue Squadron","Star Wars: Rogue Squadron or Star Wars: Rogue Squadron 3D is an arcade-style flight action game co-developed by Factor 5 and LucasArts. The first of the Rogue Squadron trilogy, it was published by LucasArts and Nintendo and released for Microsoft Windows and Nintendo 64 in December 1998. The game's story was influenced by the Star Wars: X-wing – Rogue Squadron comics and is set in the fictional Star Wars galaxy, taking place primarily between events in the films Star Wars and The Empire Strikes Back. The player controls Luke Skywalker, commander of the elite X-wing pilots known as Rogue Squadron. As the game progresses, Skywalker and Rogue Squadron fight the Galactic Empire in 16 missions across various planets.","https://media.retroachievements.org/Images/111879.png","https://media.retroachievements.org/Images/019616.png","https://media.retroachievements.org/Images/019617.png","https://media.retroachievements.org/Images/045695.png","4.5"
10259,"Mario Golf","  There have been numerous sports games featuring Mario characters, based, among others, on tennis, golf, baseball, soccer, and various sports featured in the Olympic Games.","https://media.retroachievements.org/Images/027468.png","https://media.retroachievements.org/Images/011029.png","https://media.retroachievements.org/Images/011027.png","https://media.retroachievements.org/Images/011028.png","4.4"
10110,"Perfect Dark","Perfect Dark is a 2000 first-person shooter game developed and published by Rare for the Nintendo 64. The first game of the Perfect Dark series, it follows Joanna Dark, an agent of the Carrington Institute research centre, as she attempts to stop an extraterrestrial conspiracy by rival corporation dataDyne. The game features a campaign mode where the player must complete a series of levels to progress through the story, as well as a range of multiplayer options, including a co-operative mode and traditional deathmatch settings with computer-controlled bots.","https://media.retroachievements.org/Images/107798.png","https://media.retroachievements.org/Images/011065.png","https://media.retroachievements.org/Images/011062.png","https://media.retroachievements.org/Images/011064.png","4.4"
10264,"Mario Party 2","Mario Party 2 is a 1999 party video game developed by Hudson Soft and published by Nintendo for the Nintendo 64. The second game in the Mario Party series, it was released in Japan on December 17, 1999, North America on January 24, 2000, and in PAL regions on October 13, 2000. The game received mostly positive reviews from critics, who praised the improvements over the original, as well as the multiplayer and minigames, but criticized the lack of originality, while graphics received a mixed to positive response.","https://media.retroachievements.org/Images/040217.png","https://media.retroachievements.org/Images/014654.png","https://media.retroachievements.org/Images/014651.png","https://media.retroachievements.org/Images/028446.png","4.4"
10162,"Blast Corps","Blast Corps is an action game developed by Rare and published by Nintendo for the Nintendo 64. The player uses vehicles to destroy buildings in the path of a runaway nuclear missile carrier. In the game's 57 levels, the player solves puzzles by transferring between vehicles to move objects and bridge gaps. It was released in March 1997 in Japan and North America. A wider release followed at the end of that year.","https://media.retroachievements.org/Images/125239.png","https://media.retroachievements.org/Images/014502.png","https://media.retroachievements.org/Images/010784.png","https://media.retroachievements.org/Images/010787.png","4.4"
17500,"~Hack~ B3313","Super Mario 64 is a 1996 platform game developed and published by Nintendo for the Nintendo 64. It is the first Super Mario game to feature 3D gameplay, combining traditional Super Mario gameplay, visual style, and characters in a large open world. In the game, Bowser invades Princess Peach's castle, kidnaps her, and hides the castle's sources of protection, the Power Stars, in many different worlds inside magical paintings. As Mario, the player traverses levels and collects Power Stars to unlock areas of Princess Peach's castle, to reach Bowser and rescue Princess Peach.","https://media.retroachievements.org/Images/068471.png","https://media.retroachievements.org/Images/068468.png","https://media.retroachievements.org/Images/068470.png","https://media.retroachievements.org/Images/068469.png","4.4"
15964,"~Hack~ Smash Remix","Mortal Kombat is an American media franchise centered on a series of fighting video games originally developed by Midway Games in 1992.","https://media.retroachievements.org/Images/121623.png","https://media.retroachievements.org/Images/101880.png","https://media.retroachievements.org/Images/035261.png","https://media.retroachievements.org/Images/035258.png","4.4"
10108,"Mario Party 3","Mario Party 3 is a 2000 party video game developed by Hudson Soft and published by Nintendo for the Nintendo 64. The third installment in the Mario Party series, it was first released in Japan on December 7, 2000, in North America on May 7, 2001, in Australia on September 3, 2001, and in Europe on November 16, 2001. As with the previous installments, the player chooses between eight playable characters: Mario, Luigi, Princess Peach, Yoshi, Wario, and Donkey Kong from the first two games, alongside newcomers Princess Daisy and Waluigi. The game introduces duel maps, where two players try to lower each other's stamina to zero using non-player characters such as Chain Chomps.","https://media.retroachievements.org/Images/040226.png","https://media.retroachievements.org/Images/011082.png","https://media.retroachievements.org/Images/011080.png","https://media.retroachievements.org/Images/026385.png","4.4"
10153,"Star Wars: Shadows of the Empire","Star Wars: Shadows of the Empire is a 1996 multimedia project created by Lucasfilm. The idea was to create a story set between the films The Empire Strikes Back and Return of the Jedi, and to explore all commercial possibilities of a full motion picture release without actually making a film. The venture was intended to reinvigorate interest in the franchise ahead of the theatrical Special Editions of the Star Wars trilogy released the following year.","https://media.retroachievements.org/Images/055047.png","https://media.retroachievements.org/Images/010757.png","https://media.retroachievements.org/Images/010755.png","https://media.retroachievements.org/Images/010756.png","4.4"
12984,"The New Tetris","The New Tetris is a 1999 puzzle video game developed by H2O Entertainment and Blue Planet Software and published by Nintendo for the Nintendo 64. An entry in the Tetris series, it showcases scenic fly-bys of structures, such as the Sphinx, the Pantheon, Saint Basil's Cathedral, a Mayan temple, and others, rendered in real-time. Achieving this level of quality was relatively challenging for the Nintendo 64 hardware. The New Tetris features a multiplayer mode with up to four players and an electronic dance music soundtrack by Neil Voss, who also composed the music for Tetrisphere.","https://media.retroachievements.org/Images/052609.png","https://media.retroachievements.org/Images/018277.png","https://media.retroachievements.org/Images/018278.png","https://media.retroachievements.org/Images/018279.png","4.4"
10238,"Road Rash 64","Road Rash 64 is a 1999 racing game developed by Pacific Coast Power and Light and published by THQ for the Nintendo 64. The game is the fifth of seven entries in the Road Rash series of video games, the only entry to be published by THQ and the only entry to be released for the Nintendo 64 platform.","https://media.retroachievements.org/Images/083611.png","https://media.retroachievements.org/Images/044926.png","https://media.retroachievements.org/Images/044928.png","https://media.retroachievements.org/Images/044927.png","4.4"
10258,"Pokémon Stadium 2","Pokémon Stadium 2, known in Japan as Pokémon Stadium Gold & Silver, is a strategy video game developed and published by Nintendo for the Nintendo 64. It is the third game in the Pokémon Stadium series, following prior releases Pocket Monsters Stadium and Pokémon Stadium. It features all 251 Pokémon from the first and second generations of the franchise, and allows for players to battle either with other players or against computer-controlled opponents. Like its predecessor, Pokémon Stadium 2 is compatible with the Transfer Pak accessory, allowing players to use Pokémon trained in the three original Game Boy Pokémon games and the three Game Boy Color games.","https://media.retroachievements.org/Images/115110.png","https://media.retroachievements.org/Images/011026.png","https://media.retroachievements.org/Images/011022.png","https://media.retroachievements.org/Images/011024.png","4.4"
10077,"Resident Evil 2","Resident Evil 2 is a 1998 survival horror video game developed and published by Capcom for the PlayStation. It is the second main installment in the Resident Evil series. The player controls rookie cop Leon S. Kennedy and college student Claire Redfield, who must escape Raccoon City after its citizens are transformed into zombies by a biological weapon two months after the events of the original Resident Evil. The gameplay focuses on exploration, puzzles, and combat; the main difference from its predecessor are the branching paths, with each player character having unique storylines, partners and obstacles.","https://media.retroachievements.org/Images/069061.png","https://media.retroachievements.org/Images/016137.png","https://media.retroachievements.org/Images/010870.png","https://media.retroachievements.org/Images/010872.png","4.4"
27577,"~Hack~ Shotgun Mario 64","Celeste 64: Fragments of the Mountain is a 2024 3D platformer video game developed and published by Canadian indie studio Extremely OK Games for Linux, macOS and Microsoft Windows. The game was developed during a week-long game jam, in which it released in celebration of the sixth anniversary of the 2018 video game Celeste. The game released January 29, 2024, acting as semi-sequel to that game and a continuation to its narrative.","https://media.retroachievements.org/Images/086766.png","https://media.retroachievements.org/Images/105646.png","https://media.retroachievements.org/Images/087056.png","https://media.retroachievements.org/Images/087055.png","4.4"
10085,"Cruis'n USA","Cruis'n USA is a racing video game developed by TV Games Inc. and published by Nintendo. It was first released in arcades in 1994 by Midway Games, with a port to the Nintendo 64 developed by Leland Interactive Media released in 1996. It is the first game in the Cruis'n series, and features races set in locations across the Continental United States.","https://media.retroachievements.org/Images/044270.png","https://media.retroachievements.org/Images/010998.png","https://media.retroachievements.org/Images/010995.png","https://media.retroachievements.org/Images/010996.png","4.4"
10116,"Mortal Kombat 4","Mortal Kombat 4 is a 1997 fighting game developed and published by Midway for arcades. It is the fourth main installment in the Mortal Kombat franchise, and a sequel to 1995's Mortal Kombat 3. It is also the first title in the series to use 3D computer graphics, as well as the last in the series to have an arcade release. The game was ported to the PlayStation, Nintendo 64, Microsoft Windows, and Game Boy Color in 1998, followed by an updated version, titled Mortal Kombat Gold, for the Dreamcast in 1999.","https://media.retroachievements.org/Images/123570.png","https://media.retroachievements.org/Images/042460.png","https://media.retroachievements.org/Images/042458.png","https://media.retroachievements.org/Images/012068.png","4.4"
10148,"Army Men: Sarge's Heroes","Army Men: Sarge's Heroes is a 1999 third-person shooter video game and the fourth entry in The 3DO Company's Army Men series, which are based on the green plastic figures of the same name. Its Nintendo 64 and PlayStation versions were developed and published by The 3DO Company. The port for the Dreamcast was developed by Saffire and published by Midway, while another for Microsoft Windows was published by GT Interactive.","https://media.retroachievements.org/Images/107432.png","https://media.retroachievements.org/Images/079976.png","https://media.retroachievements.org/Images/015292.png","https://media.retroachievements.org/Images/015293.png","4.3"
10256,"Mickey's Speedway USA","Mickey's Speedway USA is a kart racing game developed by Rare and published by Nintendo for the Nintendo 64 and Game Boy Color. It is Rare and Nintendo's second collaboration with Disney Interactive following Mickey's Racing Adventure (1999), and features characters from the Mickey Mouse universe racing across the United States. The Nintendo 64 game released in November 2000 to mixed reception, while the Game Boy Color version followed in March 2001.","https://media.retroachievements.org/Images/112014.png","https://media.retroachievements.org/Images/018506.png","https://media.retroachievements.org/Images/028670.png","https://media.retroachievements.org/Images/028671.png","4.3"
10309,"Glover","Glover is a 1998 puzzle-platformer developed by Interactive Studios and published by Hasbro Interactive for the Nintendo 64 and Windows in 1998, and for the PlayStation in 1999. The game follows a magical, four-fingered glove named Glover in his quest to restore the Crystal Kingdom by retrieving crystals that were lost.","https://media.retroachievements.org/Images/069876.png","https://media.retroachievements.org/Images/025061.png","https://media.retroachievements.org/Images/025064.png","https://media.retroachievements.org/Images/099202.png","4.3"
10120,"Bomberman 64","Bomberman 64 is a video game developed and published by Hudson Soft as ""Baku Bomberman"" in Japan, and published by Nintendo as ""Bomberman 64"" in North America and Europe for the Nintendo 64. In Japan the ""Bomberman 64"" name was chosen for another game, the fourth Japanese Bomberman entry in the series. The 1997 game was released in Europe and North America in November and December 1997, respectively. While the game never saw a release on the Wii's Virtual Console service, it was released on the Wii U Virtual Console in both Europe and North America in March 2017 followed by Japan in June 2017.","https://media.retroachievements.org/Images/053933.png","https://media.retroachievements.org/Images/011136.png","https://media.retroachievements.org/Images/011137.png","https://media.retroachievements.org/Images/011138.png","4.3"
10328,"South Park","South Park is an American animated sitcom created by Trey Parker and Matt Stone for Comedy Central. The series revolves around four boys—Stan Marsh, Kyle Broflovski, Eric Cartman, and Kenny McCormick—and their adventures in and around the titular Colorado town. South Park also features many recurring characters. The series became infamous for its profanity and dark, surreal humor that satirizes a large range of subject matter.","https://media.retroachievements.org/Images/088517.png","https://media.retroachievements.org/Images/011926.png","https://media.retroachievements.org/Images/011927.png","https://media.retroachievements.org/Images/011928.png","4.3"
10157,"Harvest Moon 64","Harvest Moon 64, released in Japan as Bokujō Monogatari 2 (牧場物語2), is a 1999 farm simulation video game developed by Victor Interactive Software for the Nintendo 64 console. It was published by Victor Interactive in Japan and by Natsume Inc. in North America. It is the third game in the Story of Seasons series.","https://media.retroachievements.org/Images/109404.png","https://media.retroachievements.org/Images/010767.png","https://media.retroachievements.org/Images/010765.png","https://media.retroachievements.org/Images/010766.png","4.3"
10093,"Hexen","Hexen: Beyond Heretic is a 1995 first-person shooter video game developed by Raven Software and published by id Software for MS-DOS. It is the sequel to 1994's Heretic, and the second game in Raven Software's ""Serpent Riders"" trilogy, which culminated with Hexen II. The title comes from the German noun Hexen, which means ""witches"", and/or the verb hexen, which means ""to cast a spell"". Game producer John Romero stated that a third, unreleased game in this series was to be called Hecatomb.","https://media.retroachievements.org/Images/055046.png","https://media.retroachievements.org/Images/014510.png","https://media.retroachievements.org/Images/010999.png","https://media.retroachievements.org/Images/011000.png","4.3"
16231,"Donald Duck: Goin' Quackers","Donald Duck: Goin' Quackers is a 2000 platform game developed and published by Ubi Soft for various consoles and Windows-based personal computers. A version with the same title was released for the Game Boy Color, before it was retitled Donald Duck Advance for the Game Boy Advance. Reviews praised the music, backgrounds and animations, noting the short length and low difficulty as more fun for children.","https://media.retroachievements.org/Images/113851.png","https://media.retroachievements.org/Images/033332.png","https://media.retroachievements.org/Images/033330.png","https://media.retroachievements.org/Images/033331.png","4.3"
10080,"Doom 64","Doom 64 is a 1997 first-person shooter game developed and published by Midway Games for the Nintendo 64. It is the second spin-off in id Software's Doom series after Final Doom (1996), and the fourth game in the series overall.","https://media.retroachievements.org/Images/010650.png","https://media.retroachievements.org/Images/066513.png","https://media.retroachievements.org/Images/010646.png","https://media.retroachievements.org/Images/010647.png","4.3"
10166,"Cruis'n World","Cruis'n World is a 1996 racing game developed by Midway Games and published by Nintendo. It is the sequel to the 1994 arcade racer Cruis'n USA. A port for the Nintendo 64 developed by Eurocom was released in 1998, and was the best received of the Cruis'n ports.","https://media.retroachievements.org/Images/073208.png","https://media.retroachievements.org/Images/064742.png","https://media.retroachievements.org/Images/010788.png","https://media.retroachievements.org/Images/010789.png","4.3"
10081,"Mystical Ninja Starring Goemon","Mystical Ninja Starring Goemon is a 1997 platform action-adventure game developed by Konami Computer Entertainment Osaka and published by Konami for the Nintendo 64. The second Ganbare Goemon game released in North America and Europe, and the twelfth mainline installment overall, follows The Legend of the Mystical Ninja and features hybrid elements of platform games and action-adventure games.","https://media.retroachievements.org/Images/094020.png","https://media.retroachievements.org/Images/050419.png","https://media.retroachievements.org/Images/016081.png","https://media.retroachievements.org/Images/016082.png","4.3"
30,"Jet Force Gemini","Jet Force Gemini is a 1999 third-person shooter game developed and published by Rare for the Nintendo 64. The game follows the story of three members of a galactic law enforcement team as they try to stop a horde of drones led by an insectoid called Mizar. It features a single-player mode where the player must explore a galaxy and save Tribals, a race of survivors who have been enslaved and imprisoned by Mizar, and places strong emphasis on shooting large numbers of enemies while dodging their attacks. The game includes a multiplayer mode where two to four players can compete in traditional deathmatch games.","https://media.retroachievements.org/Images/112099.png","https://media.retroachievements.org/Images/051950.png","https://media.retroachievements.org/Images/020099.png","https://media.retroachievements.org/Images/017046.png","4.3"
10546,"~Hack~ Super Mario 74","Super Mario 64 is a 1996 platform game developed and published by Nintendo for the Nintendo 64. It is the first Super Mario game to feature 3D gameplay, combining traditional Super Mario gameplay, visual style, and characters in a large open world. In the game, Bowser invades Princess Peach's castle, kidnaps her, and hides the castle's sources of protection, the Power Stars, in many different worlds inside magical paintings. As Mario, the player traverses levels and collects Power Stars to unlock areas of Princess Peach's castle, to reach Bowser and rescue Princess Peach.","https://media.retroachievements.org/Images/085735.png","https://media.retroachievements.org/Images/017494.png","https://media.retroachievements.org/Images/017493.png","https://media.retroachievements.org/Images/085736.png","4.3"
10912,"Hot Wheels: Turbo Racing","Hot Wheels Turbo Racing is a racing video game released for the Nintendo 64 and PlayStation in 1999. It features 40 cars based on the Hot Wheels series of toys. It also features Kyle Petty's 1999 NASCAR stock car, as it was sponsored by Hot Wheels. The game features music from artists like Primus, Metallica, The Reverend Horton Heat and Mix Master Mike.","https://media.retroachievements.org/Images/073192.png","https://media.retroachievements.org/Images/022299.png","https://media.retroachievements.org/Images/022300.png","https://media.retroachievements.org/Images/022301.png","4.3"
10331,"WWF No Mercy","WWE No Mercy, also known as NXT No Mercy since 2023, is a professional wrestling event produced by WWE, a professional wrestling promotion based in Connecticut. The first No Mercy was held on May 16, 1999, in Manchester, England, and was the only No Mercy event produced in the United Kingdom. A second No Mercy was then held in October that year in Cleveland, Ohio, United States. Beginning with this second event, No Mercy became the annual October pay-per-view (PPV) until 2008. The event was then discontinued and replaced by Hell in a Cell in 2009. After eight years, No Mercy was reinstated in October 2016. However, No Mercy was again discontinued after the September 2017 event, as WWE reduced the amount of yearly PPVs held after they had ended the production of brand-exclusive PPVs following WrestleMania 34 in 2018. In 2023, WWE again revived the event, this time for its developmental brand, NXT, in September.","https://media.retroachievements.org/Images/054255.png","https://media.retroachievements.org/Images/012048.png","https://media.retroachievements.org/Images/012047.png","https://media.retroachievements.org/Images/012049.png","4.3"
10135,"007: The World Is Not Enough","The World Is Not Enough is a 2000 first-person shooter video game developed by Eurocom and published by Electronic Arts. It is based on the 1999 film of the same name. It was released for the Nintendo 64 in North America on October 17, 2000 and in Europe on December 8, 2000. The game was also released for the PlayStation in November. The game features a single-player campaign in which players assume the role of secret agent James Bond as he fights to stop a terrorist from triggering a nuclear meltdown in the waters of Istanbul. It includes a split-screen multiplayer mode where up to four players can compete in different types of deathmatch and objective-based games.","https://media.retroachievements.org/Images/071854.png","https://media.retroachievements.org/Images/071811.png","https://media.retroachievements.org/Images/023342.png","https://media.retroachievements.org/Images/023344.png","4.3"
10329,"Rampage 2: Universal Tour","Rampage 2: Universal Tour is a 1999 action game developed by Avalanche Software and published by Midway. It is the third game in the Rampage series and a sequel to 1997's Rampage World Tour.","https://media.retroachievements.org/Images/098726.png","https://media.retroachievements.org/Images/014515.png","https://media.retroachievements.org/Images/011934.png","https://media.retroachievements.org/Images/041267.png","4.3"
