gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
5029,Tactics Ogre: The Knight of Lodis,5d4f385e4e1cfa4a057d0ac828993906,Tactics Ogre - The Knight of Lodis (USA).gba,nointro,,usa,Tactics Ogre - The Knight of Lodis (USA).zip,4446179
25306,~Homebrew~ Neo Racing Genesis,fba9751b89d92a80965d9a61009ed1aa,Neo Racing Genesis (World) (v0.21) (Aftermarket) (Unl).gba,homebrew|lostlevel,,world,,
749,Classic NES Series: Zelda II: The Adventure of Link,9a18bdc223e591dad8d251e62f755d6e,"Classic NES Series - Zelda II - The Adventure of Link (USA, Europe).gba",nointro|deprecated,,usa,,
7191,The Lord of the Rings: The Return of the King,53dcb149b4593fba9955f842889445b4,"Lord of the Rings, The - The Return of the King (USA, Europe) (En,Fr,De,Es,It).gba",nointro,,usa,,
2190,Yu-Gi-Oh! GX: Duel Academy,e1cc21ebf4c3be179738ebbf44f25308,Yu-Gi-Oh! GX - Duel Academy (Europe).gba,nointro,,europe,,
5564,Yu Yu Hakusho: Ghost Files - Tournament Tactics,acefebbe5fdf25ae83a386a6d1c09bca,"Yu Yu Hakusho - Ghostfiles - Tournament Tactics (USA, Europe).gba",nointro,,usa,,
4707,Shining Force: Resurrection of the Dark Dragon,17a986af456ed994f556f23c330666a8,"Shining Force - Resurrection of the Dark Dragon (Europe) (En,Fr,De,Es,It).gba",nointro,,europe,,
7644,Avatar: The Last Airbender,ef9198e16c58c4824efae668da1e7040,"Avatar - The Legend of Aang (Europe) (En,Fr,De,Nl).gba",nointro,,europe,,
6141,Crash of the Titans,fdef312709444d6d901b8b7c619f5913,"Crash of the Titans (USA) (En,Fr).gba",nointro,,usa,Crash_of_the_Titans.zip,11014766
774,Mega Man Battle Network 3: Blue Version,6fe31df0144759b34ad666badaacc442,Megaman - Battle Network 3 - Blue Version (USA).gba,nointro,,usa,Mega Man Battle Network 3 - Blue Version (USA).zip,4289557
12786,Dora the Explorer: The Search for Pirate Pig's Treasure,e23047fcf278ca962b8e95690490cc1c,Dora the Explorer - The Search for the Pirate Pig's Treasure (USA).gba,nointro,,usa,,
6087,Pocky & Rocky with Becky,0f796b33898e0f7c3b001136e6a1c28b,Pocky & Rocky with Becky (USA).gba,nointro,,usa,,
24054,SpongeBob's Atlantis SquarePantis,6cf0014cf59609e976d4a82b01db90be,SpongeBob's Atlantis SquarePantis (USA).gba,nointro,,usa,,
4738,The King of Fighters EX: Neo Blood,1266f7f9d73252d70b25ebfe966c9a2b,"King of Fighters EX, The - NeoBlood (USA).gba",nointro,,usa,,
4881,DemiKids: Dark Version,4a28daa8f0c619ad90ca97b3b941353d,DemiKids - Dark Version (USA).gba,nointro,,usa,,
6620,Zooo: Action Puzzle Game,e0ec4f5cd24d2f7b93eac7f7d7b89398,"Zooo - Action Puzzle Game (Europe) (En,Fr,De,Es,It).gba",nointro,,europe,,
6772,Scooby-Doo! Unmasked,803ff345f4df60a7f00db44fd25730bc,"Scooby-Doo! - Unmasked (USA) (En,Fr).gba",nointro,,usa,,
761,Earthworm Jim,54a50dbaea5a9154cc820f3fc13a34bb,"Earthworm Jim (USA, Europe).gba",nointro,,usa,,
2589,Summon Night: Swordcraft Story 2,03eea2d57de9c16b5f10055e8e4e2893,Summon Night - Swordcraft Story 2 (USA).gba,nointro,,usa,Summon Night - Swordcraft Story 2 (USA).zip,11339239
6759,Denki Blocks!,8b7a6c21e2619dbfb5064c76d074f582,"Denki Blocks! (USA) (En,Es).gba",nointro,,usa,"Denki Blocks! (USA) (En,Es).zip",1121700
2172,Mortal Kombat: Deadly Alliance,8e066c35a484308421c3eebcc45ec329,"Mortal Kombat - Deadly Alliance (Europe) (En,Fr,De,Es,It).gba",nointro,,europe,,
4909,Mega Man Battle Chip Challenge,d996f6cbb36eb15063b290d8f00ad654,Megaman - Battle Chip Challenge (USA).gba,nointro,,usa,,
