gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
2863,Kid Dracula,5631eae8bc0845bb3b6876ad95832b4f,Kid Dracula (World) (Castlevania Anniversary Collection).nes,nointro,,world,Kid Dracula (World) (Castlevania Anniversary Collection).zip,149541
1476,Gyruss,1b994bda62ba9a8bf0893133fa012831,Gyruss (USA).nes,nointro,,usa,Gyruss (USA).zip,39943
1723,The Great Waldo Search,6c65adcc168c838238b2189db61a2ba9,"Great Waldo Search, The (USA).nes",nointro,,usa,"Great Waldo Search, The (USA).zip",106877
2139,Gimmick!,592cc41069fc872a625d2703d342a224,Mr. Gimmick (Europe).nes,nointro,,europe,Mr. Gimmick (Europe).zip,187214
2058,Urban Champion,cb7f1463c90cdcdf5ef315c125f12fe2,Urban Champion (World).nes,nointro,,world,Urban Champion (World).zip,15366
2062,Wacky Races,9ca3418958e5d58e8e2fbb9abf13be51,Wacky Races (USA).nes,nointro,,usa,Wacky Races (USA).zip,119002
8754,~Unlicensed~ Microsoft Windows 98,4bb42479ad9d6cf94f96bfe590a97310,Microsoft Windows '98 (China) (Aftermarket) (Bootleg) (Bei Tongfang).nes,lostlevel,,china,FC-WIN98.zip,101618
1719,The Goonies II,6ce1f32c9177b0b79b390b5ce6a2db52,"Goonies II, The (USA).nes",nointro,,usa,"Goonies II, The (USA).zip",85486
1692,The Flintstones: The Rescue of Dino and Hoppy,2a5c4d22312d8151d1582d8abdb9eb5e,"Flintstones, The - The Rescue of Dino & Hoppy (USA).nes",nointro,,usa,"Flintstones, The - The Rescue of Dino & Hoppy (USA).zip",181681
1744,Ice Hockey,51be3c0db685f71f4a69c573345310a2,Ice Hockey (USA).nes,nointro,,usa,Ice Hockey (USA).zip,27502
1961,Snow Bros.,3d675e5adfa038f68598b9f4d1a37a80,Snow Brothers (USA).nes,nointro,,usa,Snow Brothers (USA).zip,92097
1900,Rad Racer,fa0688fd15c7851878997b0c61b109e9,Rad Racer (USA).nes,nointro,,usa,Rad_Racer.zip,45961
1628,Commando,7667cebf11c3d7a39575af91606bf412,Commando (USA).nes,nointro,,usa,Commando (USA).zip,59396
1883,Power Blade,94411c05d00adc7f89b440fe5af4e87f,Power Blade (USA).nes,nointro,,usa,Power Blade (USA).zip,125848
1520,The Addams Family,4891ff6840da3f608618c100bc064bba,"Addams Family, The (USA).nes",nointro,,usa,"Addams Family, The (USA).zip",118493
1776,Kick Master,9e727f762feebe4949c91d29fc5e19fa,KickMaster (USA).nes,nointro,,usa,KickMaster (USA).zip,148866
2006,Taboo: The Sixth Sense,334936fce3f4d7d0e028bc4589e2b81b,Taboo - The Sixth Sense (USA) (Rev 1).nes,nointro,,usa,Taboo - The Sixth Sense (USA) (Rev 1).zip,42042
1497,RoboCop,4d95586eac0286d269875ebcf864a1e0,RoboCop (USA).nes,nointro,,usa,RoboCop (USA).zip,121227
