rank,id,title,consoleName,consoleId,totalPlayers,casualPlayers,hardcorePlayers,numAchievements,points,genre,developer,publisher,released,description,icon,boxArt,titleScreen,screenshot,rating
15,7010,Castlevania: Order of Ecclesia,Nintendo DS,18,2747,2747,2747,94,0,"Metroidvania, 2D Platforming",Konami,Konami,2008-10-21,"Castlevania: Order of Ecclesia is a 2008 action role-playing game and the third Nintendo DS installment of the Castlevania franchise. It was directed by Akihiro Minakata, with producer Koji Igarashi returning. The plot involves Shanoa, who is part of an organization set to defeat Dracula after the Belmont clan has vanished.",https://media.retroachievements.org/Images/106340.png,https://media.retroachievements.org/Images/071796.png,https://media.retroachievements.org/Images/071798.png,https://media.retroachievements.org/Images/071797.png,4.7
16,12718,Plants vs. Zombies,Nintendo DS,18,2652,2652,2652,64,0,Tower Defense,"TOSE, PopCap Games",PopCap Games,2011-01-18,"Plants vs. Zombies is a video game franchise created by George Fan. The series follows the affiliates of David ""Crazy Dave"" Blazing as they use his plants to defend against a zombie invasion, led by Dr. Edgar George Zomboss. The first game, Plants vs. Zombies (2009), was developed by PopCap Seattle and released by PopCap Games before being acquired by Electronic Arts (EA). After PopCap Games' acquisition, EA expanded the game into a franchise with games on many different platforms, including a comic book series written by Paul Tobin and published by Dark Horse Comics.",https://media.retroachievements.org/Images/074637.png,https://media.retroachievements.org/Images/034121.png,https://media.retroachievements.org/Images/034188.png,https://media.retroachievements.org/Images/034189.png,4.7
17,5323,Mario & Luigi: Bowser's Inside Story,Nintendo DS,18,2410,2410,2410,109,0,Turn-Based RPG,AlphaDream,Nintendo,2009-02-11,"Mario & Luigi: Bowser's Inside Story is a 2009 role-playing video game developed by AlphaDream and published by Nintendo for the Nintendo DS. It is the third game in the Mario & Luigi series, following Partners in Time (2005). It uses the interactive screens of the DS in some of its gameplay mechanics while also introducing several elements that would be used in the series' future gameplay.",https://media.retroachievements.org/Images/112160.png,https://media.retroachievements.org/Images/030585.png,https://media.retroachievements.org/Images/031522.png,https://media.retroachievements.org/Images/044708.png,4.7
18,5853,Pokémon Black Version 2,Nintendo DS,18,2391,2391,2391,187,0,Turn-Based RPG,Game Freak,"Nintendo, The Pokémon Company",2012-06-23,"Pokémon Black Version 2 and Pokémon White Version 2 are 2012 role-playing video games developed by Game Freak, published by The Pokémon Company and Nintendo for the Nintendo DS. Part of the fifth generation of the Pokémon video game series, the games are direct sequels to Pokémon Black and Pokémon White, being the first sequels in the series. They were first released in Japan in June 2012, with a worldwide release following in October 2012, as the last first-party games for the system. The games feature the legendary Pokémon identified by Junichi Masuda as Black Kyurem and White Kyurem. The games were first revealed on February 26, 2012, in the episode of the Japanese television program Pokémon Smash!, followed by an international confirmation on the Pokémon official website.",https://media.retroachievements.org/Images/105979.png,https://media.retroachievements.org/Images/062584.png,https://media.retroachievements.org/Images/080689.png,https://media.retroachievements.org/Images/073466.png,4.7
19,9594,Animal Crossing: Wild World,Nintendo DS,18,2175,2175,2175,157,0,Life Simulation,,Nintendo,2005-11-23,"Animal Crossing: Wild World is a 2005 social simulation video game developed and published by Nintendo for the Nintendo DS handheld game console. It was released in Japan in November 2005, in North America and Australia in December 2005, and in Europe in March 2006. It is the second installment in the Animal Crossing series, and the sequel to Animal Crossing on the GameCube.",https://media.retroachievements.org/Images/071904.png,https://media.retroachievements.org/Images/039333.png,https://media.retroachievements.org/Images/039293.png,https://media.retroachievements.org/Images/042440.png,4.6
20,14811,Sonic & Sega All-Stars Racing,Nintendo DS,18,2130,2130,2130,99,0,Kart Racing,Sumo Digital,Sega,2010-02-23,"Sonic & Sega All-Stars Racing is a 2010 kart racing video game developed by Sumo Digital and published by Sega. It was released for Wii, Xbox 360, PlayStation 3, Nintendo DS, and Windows, featuring characters from multiple Sega franchises. The game is the third title in the Sega All-Stars series, preceded by Sega Superstars Tennis. A mobile version was developed by Gameloft, and released for iOS in June 2011, as a paid download. A version for OS X was released by Feral Interactive in April 2013.",https://media.retroachievements.org/Images/038912.png,https://media.retroachievements.org/Images/028987.png,https://media.retroachievements.org/Images/028915.png,https://media.retroachievements.org/Images/042193.png,4.6
21,14323,The Legend of Zelda: Phantom Hourglass,Nintendo DS,18,2048,2048,2048,67,0,Action-Adventure,,Nintendo,2007-06-23,"The Legend of Zelda: Phantom Hourglass is a 2007 action-adventure game developed and published by Nintendo for the Nintendo DS handheld game console. It is the fourteenth installment in The Legend of Zelda series and the direct sequel to the 2002 GameCube game The Wind Waker. Phantom Hourglass was released worldwide in 2007, with the exception of South Korea in April 2008. It was re-released for the Wii U via the Virtual Console service in the PAL region in November 2015, in North America in May 2016, and in Japan in August 2016.",https://media.retroachievements.org/Images/109728.png,https://media.retroachievements.org/Images/067328.png,https://media.retroachievements.org/Images/029210.png,https://media.retroachievements.org/Images/042344.png,4.6
22,9852,Pokémon Diamond Version,Nintendo DS,18,1902,1902,1902,121,0,,,,2006-09-28,"Pokémon is a Japanese series of creature collector role-playing video games developed by Game Freak and published by Nintendo and The Pokémon Company under the Pokémon franchise. It was created by Satoshi Tajiri with assistance from Ken Sugimori. The first games, Pocket Monsters Red and Green, were released in 1996 in Japan for the Game Boy, later released outside of Japan as Pokémon Red Version and Blue Version. The main series of role-playing video games (RPGs), referred as the ""core series"" by their developers, has continued on each generation of Nintendo's handhelds. The most recently released core series game, Pokémon Legends: Z-A was released on October 16, 2025 for both the Nintendo Switch and the Nintendo Switch 2.",https://media.retroachievements.org/Images/104785.png,https://media.retroachievements.org/Images/027617.png,https://media.retroachievements.org/Images/027622.png,https://media.retroachievements.org/Images/027623.png,4.6
23,14808,Sonic Colors,Nintendo DS,18,1896,1896,1896,42,0,2D Platforming,"Sega, Dimps, Sonic Team",Sega,2010-11-11,"Sonic Colors is a 2010 platform game developed by Sonic Team and published by Sega. It follows Sonic's quest to stop his nemesis Doctor Eggman from enslaving an alien race and taking over the world. The gameplay is similar to prior Sonic games, with players collecting rings and defeating enemies; the camera perspective often switches from third-person to side-scrolling perspectives. The game also introduces Wisps, power-ups the player can use to increase attack power and reach new areas.",https://media.retroachievements.org/Images/114272.png,https://media.retroachievements.org/Images/028990.png,https://media.retroachievements.org/Images/045152.png,https://media.retroachievements.org/Images/045153.png,4.6
24,16197,Pokémon White Version 2,Nintendo DS,18,1863,1863,1863,151,0,,,,2012-06-23,"Pokémon Black Version 2 and Pokémon White Version 2 are 2012 role-playing video games developed by Game Freak, published by The Pokémon Company and Nintendo for the Nintendo DS. Part of the fifth generation of the Pokémon video game series, the games are direct sequels to Pokémon Black and Pokémon White, being the first sequels in the series. They were first released in Japan in June 2012, with a worldwide release following in October 2012, as the last first-party games for the system. The games feature the legendary Pokémon identified by Junichi Masuda as Black Kyurem and White Kyurem. The games were first revealed on February 26, 2012, in the episode of the Japanese television program Pokémon Smash!, followed by an international confirmation on the Pokémon official website.",https://media.retroachievements.org/Images/105970.png,https://media.retroachievements.org/Images/042704.png,https://media.retroachievements.org/Images/042702.png,https://media.retroachievements.org/Images/042703.png,4.6
