gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
1436,Phantasy Star II,0fa38b12cf0ab0163d865600ac731a9a,"Phantasy Star II (USA, Europe) (Rev A).md",nointro,,usa,"Phantasy Star II (USA, Europe) (Rev A).zip",473053
126,Show do Milhão: Volume 2,06942fbf9e1c021bb6ce4787fefd5364,Show do Milhao Volume 2 (Brazil).md,nointro,,brazil,,
349,Spider-Man & Venom: Maximum Carnage,75af3f1e3b16d725cac258bfafaaea8a,Spider-Man . Venom - Maximum Carnage (World).md,nointro,,world,,
230,Phelios,ab720f3ec45423c794403e9830a00032,Phelios (USA).md,nointro,,usa,Phelios (USA).zip,259714
4148,The Jungle Book,2e1c1f784c9463152cd1a772f87677af,"Jungle Book, The (USA).md",nointro,,usa,,
2268,Valis III,a50202da29099f2c9d8b1c629653a718,Valis III (USA).md,nointro,,usa,,
330,Wings of Wor,911ef3d3909b19609f76f0d70a017d85,Wings of Wor (USA).md,nointro,,usa,,
8393,~Homebrew~ Fix-it Felix Jr.,38a3555768b31dc2abfc34d20ef546ca,Fix-It Felix Jr. (World) (Aftermarket) (Pirate).md,nointro,,world,,
33403,~Homebrew~ Old Towers,96216acdb9b8eb86f8fa7209a5cc5619,Old Towers (World) (v1.2) (Aftermarket) (Unl).md,nointro|homebrew|itchio,,world,,
44,Air Buster,972f4f683356e33b1a4a832f41a34b87,Air Buster (USA).md,nointro,,usa,Air Buster (USA).zip,320022
317,Rolling Thunder 2,3753ae738edf6f37203763f3a8a6e406,Rolling Thunder 2 (USA).md,nointro,,usa,Rolling Thunder 2 (USA).zip,662240
203,Toy Story,23dc9770c2044a05c7351cf83a139d74,Toy Story (USA).md,nointro,,usa,Toy Story (USA).zip,2679620
29,James Pond II - Codename: RoboCod,bb689dd3822853a5417cdec4a3da114b,"James Pond II - Codename - Robocod (USA, Europe).md",nointro,,usa,"James Pond II - Codename - Robocod (USA, Europe).zip",293699
2413,Mazin Saga: Mutant Fighter,f978463dca8bc6f44f28c665b59965f6,Mazin Saga - Mutant Fighter (USA).md,nointro,,usa,Mazin Saga - Mutant Fighter (USA).zip,687061
2415,McDonald's Treasure Land Adventure,2346c99595a4f341e39e6ec75fe19908,McDonald's Treasure Land Adventure (USA).md,nointro,,usa,,
556,Ranger-X,4e8a318ba7f70b42816fbdafd2624bef,Ranger X (USA).md,nointro,,usa,Ranger X (USA).zip,586210
165,Flashback: The Quest for Identity,385e4e66174a76fd4a05639f24b54562,"Flashback - The Quest for Identity (USA) (En,Fr).md",nointro,,usa,"Flashback - The Quest for Identity (USA) (En,Fr).zip",981670
4222,Dahna: Megami Tanjou,731b77ec3acab4aaf3b76cd3c8d82a41,Dahna - Megami Tanjou (Japan).md,nointro,,japan,,
13943,~Homebrew~ Cave Story MD,65a6fbe178dc11e90f0cd53fee20f012,Cave Story - Doukutsu Monogatari (World) (En) (v0.7.0) (Aftermarket) (Unl).md,nointro,,world,,
81,Space Harrier II,2864c05f9bf67f92af830f2fa7de1d61,Space Harrier II (World).md,nointro,,world,,
1432,Monster World IV,2640c0b879dd52db3e328c14c36095f0,"Monster World IV (USA, Europe) (En,Ja) (Virtual Console).md",nointro,,usa,,
5855,Shadow of the Beast,ba07d4050b453d68cb2bd7e28fc8f74c,"Shadow of the Beast (USA, Europe).md",nointro,,usa,,
1439,Daze Before Christmas,334d109c48ed477ad00eaaf7e38c6813,Daze Before Christmas (Australia).md,nointro,,australia,,
288,~Prototype~ Ninja Gaiden,148e0a46b6214d5228244c1596041a22,Ninja Gaiden (Japan) (En) (Proto).md,nointro,,japan,,
184,Art of Fighting,3b878b854302596cb197602878d0cf07,Art of Fighting (USA).md,nointro,,usa,,
311,Gain Ground,fa43881a792fadf1ab737294fff1bcc3,Gain Ground (USA).md,nointro,,usa,Gain Ground (USA).zip,364937
74,Top Gear 2,c1d154862f292bd48114b2b6c3265d7a,Top Gear 2 (USA).md,nointro,,usa,,
619,Ultimate Qix,2de20c45e4d643b7eb96cfba59626a04,Ultimate QIX (USA).md,nointro,,usa,,
287,Rambo III,d0140fde92f051cde0b986b854f28e99,"Rambo III (USA, Europe, Korea) (En) (Rev A).md",nointro,,usa,,
24453,~Homebrew~ Mega Man: The Sequel Wars - Episode Red,bff0eb90c2006edade14063d4a2d13cf,Mega Man - The Sequel Wars - Episode Red (World) (v1.1) (Aftermarket) (Pirate).md,nointro,,world,,
4509,Wiz 'n' Liz: The Frantic Wabbit Wescue,01c9742b0a83a7c135f9ed6948dc7576,Wiz 'N' Liz (USA).md,nointro,,usa,Wiz 'N' Liz (USA).zip,687943
402,Thunder Force II,2cd56a01eef20b74ab7ea532f9b25a94,"Thunder Force II (USA, Europe).md",nointro,,usa,,
4372,The Ooze,9a56d0dabe7b7359436923e2b33996ef,"Ooze, The (Japan, USA) (En).md",nointro,,usa,"Ooze, The (Japan, USA).zip",531787
157,Double Dragon 3: The Arcade Game,783a70fd1a6339d947a2ba8556bd7bba,"Double Dragon 3 - The Arcade Game (USA, Europe).md",nointro,,usa,,
485,Arcus Odyssey,0cb745c9304423250a418552bc871e64,Arcus Odyssey (USA).md,nointro,,usa,Arcus Odyssey (USA).zip,803442
154,Doom Troopers,5641bc53143ece5de5d9dbd4e2083dc7,Doom Troopers (USA).md,nointro,,usa,,
4291,High Seas Havoc,5479601228fd14fefbd1d1fd5fceebed,High Seas Havoc (USA).md,nointro,,usa,,
113,Hellfire,dbdc25c40b85e488a1e817557e3e375c,Hellfire (USA).md,nointro,,usa,,
603,Chiki Chiki Boys,b89406ff3537d74f77a4f7e5e71b25b7,"Chiki Chiki Boys (USA, Europe).md",nointro,,usa,,
338,DJ Boy,6aef0333e2b1a495c867577ccf037493,DJ Boy (USA).md,nointro,,usa,,
524,~Prototype~ Tetris,ab307f2a1d9f7b42a49f27445f711ba3,Tetris (Japan).md,nointro,,japan,,
4346,The Lost Vikings,a8dcb5476855a83702e2f49ebd4e2d57,"Lost Vikings, The (USA) (November, 1993).md",nointro,,usa,,
41,Tiny Toon Adventures: ACME All-Stars,1def1d7dbe4ab6b9e1fc90093292de6a,"Tiny Toon Adventures - ACME All-Stars (USA, Korea) (En).md",nointro,,usa,,
105,Jurassic Park,fee5032759c495abc72e405c63c90e1f,Jurassic Park (USA).md,nointro,,usa,Jurassic Park (USA).zip,1150913
8474,Cannon Fodder,80c93623c29ab70da823860a5f46e70c,Cannon Fodder (Europe).md,nointro,,europe,Cannon Fodder (Europe).zip,570511
4377,OutRun 2019,402a6b80a138eefc426b27c24d4aa3f5,OutRun 2019 (USA).md,nointro,,usa,,
561,Landstalker: The Treasures of King Nole,04ae2b65f3a11a7504339e60735beed8,Landstalker (USA).md,nointro,,usa,Landstalker (USA).zip,1402406
177,Paperboy,f185e7700fe58f34d1c2968074760cdc,"Paperboy (USA, Europe).md",nointro,,usa,,
160,Mutant League Hockey,6a685a81ae70e8724c376779e3a812e4,"Mutant League Hockey (USA, Europe).md",nointro,,usa,"Mutant League Hockey (USA, Europe).zip",867439
18481,~Unlicensed~ Bomber,fd36dc99f8915416005880427fdae2d9,Bomber (USA) (Sega Gopher).md,nointro,,usa,,
4140,Batman Returns,ae267331cfe46a61f65f3cbd5abcbe72,Batman Returns (World).md,nointro,,world,,
622,Space Invaders '91,b12002f1e35c5116dc4a2a8d64b4687e,Space Invaders '91 (USA).md,nointro,,usa,,
4382,Panorama Cotton,422a285546a9755df77da2840fb2c817,Panorama Cotton (Japan).md,nointro,,japan,,
