rank,id,title,consoleName,consoleId,totalPlayers,casualPlayers,hardcorePlayers,numAchievements,points,genre,developer,publisher,released
18,405,"Zombies Ate My Neighbors","SNES/Super Famicom",3,10897,10897,10897,95,0,"Action","LucasArts | Lucasfilm","Konami","1993-09-01"
19,470,"Super Bomberman","SNES/Super Famicom",3,10760,10760,10760,54,0,"Action","Hudson Soft","Hudson Soft","1993-04-28"
20,400,"Secret of Mana","SNES/Super Famicom",3,10560,10560,10560,85,0,"Action RPG","Square","Squaresoft","1993-08-06"
21,813,"Kirby's Dream Land 3","SNES/Super Famicom",3,10462,10462,10462,32,0,"2D Platforming","HAL Laboratory","Nintendo","1997-11-17"
22,238,"Goof Troop","SNES/Super Famicom",3,8682,8682,8682,28,0,"","Capcom","Capcom","1993-07-11"
23,344,"Contra III: The Alien Wars","SNES/Super Famicom",3,8596,8596,8596,30,0,"2D Platforming, Run & Gun","Konami","Konami","1992-02-28"
24,889,"Earthworm Jim","SNES/Super Famicom",3,8213,8213,8213,35,0,"2D Platforming","Shiny Entertainment","Virgin Interactive","1994-10-01"
25,469,"Mega Man 7","SNES/Super Famicom",3,7710,7710,7710,49,0,"2D Platforming","Capcom","Capcom","1995-03-24"
26,629,"Mega Man X2","SNES/Super Famicom",3,7681,7681,7681,70,0,"2D Platforming","Capcom","Capcom","1994-12-16"
27,333,"Sunset Riders","SNES/Super Famicom",3,7654,7654,7654,36,0,"","Konami","Konami","1993-08-06"
28,341,"Final Fantasy VI","SNES/Super Famicom",3,7629,7629,7629,115,0,"","Square","Squaresoft","1994-10-20"
29,323,"Final Fight 3","SNES/Super Famicom",3,7474,7474,7474,59,0,"","Capcom","Capcom","1995-12-22"
30,392,"Arkanoid: Doh It Again","SNES/Super Famicom",3,7215,7215,7215,61,0,"Brick Breakers","Taito","Taito","1997-01-15"
31,270,"ActRaiser","SNES/Super Famicom",3,6648,6648,6648,66,0,"Action","Quintet","Enix, Squaresoft","1990-12-16"
32,1192,"Street Fighter II: The World Warrior","SNES/Super Famicom",3,6170,6170,6170,31,0,"2D Fighting","Capcom","Capcom","1991-02-06"
33,1103,"Pocky & Rocky","SNES/Super Famicom",3,6084,6084,6084,36,0,"","Natsume","Natsume","1992-12-22"
34,401,"Super Star Wars","SNES/Super Famicom",3,5896,5896,5896,31,0,"2D Platforming","LucasArts | Lucasfilm","LucasArts | Lucasfilm","1992-06-01"
35,300,"Castlevania: Dracula X","SNES/Super Famicom",3,5814,5814,5814,30,0,"","Konami","Konami","1995-07-21"
36,1216,"Super Ghouls 'n Ghosts","SNES/Super Famicom",3,5797,5797,5797,50,0,"2D Platforming, Action","Capcom","Capcom","1991-10-04"
37,582,"Ultimate Mortal Kombat 3","SNES/Super Famicom",3,5742,5742,5742,45,0,"2D Fighting","Avalanche Software","Acclaim, Williams Entertainment","1996-10-01"
38,887,"E.V.O.: Search for Eden","SNES/Super Famicom",3,5726,5726,5726,59,0,"Action RPG","Almanic | Givro","Enix","1993-01-01"
39,1034,"Mighty Morphin Power Rangers","SNES/Super Famicom",3,5649,5649,5649,21,0,"Beat 'em Up","Natsume","Bandai","1994-09-01"
40,468,"Final Fight 2","SNES/Super Famicom",3,5583,5583,5583,45,0,"Beat 'em Up","Capcom","Capcom","1993-01-01"
41,878,"The Lion King","SNES/Super Famicom",3,5461,5461,5461,33,0,"2D Platforming","Westwood Studios | Westwood Associates","Virgin Interactive","1994-12-08"
42,351,"Star Fox","SNES/Super Famicom",3,5312,5312,5312,39,0,"Rail Shooter","Argonaut Games","Nintendo","1993-02-21"
43,815,"Tetris Attack","SNES/Super Famicom",3,5302,5302,5302,50,0,"","Intelligent Systems","Nintendo","1995-10-27"
44,945,"Illusion of Gaia","SNES/Super Famicom",3,5020,5020,5020,45,0,"Action RPG","Quintet","Enix","1993-11-27"
45,237,"Rock n' Roll Racing","SNES/Super Famicom",3,4890,4890,4890,35,0,"Racing","Blizzard Entertainment","Interplay Entertainment","1993-04-06"
