gameId,gameTitle,achievementId,title,description,points,trueRatio,type,author,badgeUrl,numAwarded,numAwardedHardcore,displayOrder,memAddr
10003,Super Mario 64,48648,Full Course Haunted House,Collect all 7 Power Stars in Big Boo's Haunt.,5,10,,SamuraiGoroh,https://media.retroachievements.org/Badge/655421.png,9508,7810,11,R:0xH32ddf6=0_R:0xH32ddf6>4_0xH32ddfa=4S0xH32ddf6=1_A:d0xM207713=0_A:d0xN207713=0_A:d0xO207713=0_A:d0xP207713=0_A:d0xQ207713=0_A:d0xR207713=0_d0xS207713=6_A:0xM207713=0_A:0xN207713=0_A:0xO207713=0_A:0xP207713=0_A:0xQ207713=0_A:0xR207713=0_0xS207713=7S0xH32ddf6=2_A:d0xM207783=0_A:d0xN207783=0_A:d0xO207783=0_A:d0xP207783=0_A:d0xQ207783=0_A:d0xR207783=0_d0xS207783=6_A:0xM207783=0_A:0xN207783=0_A:0xO207783=0_A:0xP207783=0_A:0xQ207783=0_A:0xR207783=0_0xS207783=7S0xH32ddf6=3_A:d0xM2077f3=0_A:d0xN2077f3=0_A:d0xO2077f3=0_A:d0xP2077f3=0_A:d0xQ2077f3=0_A:d0xR2077f3=0_d0xS2077f3=6_A:0xM2077f3=0_A:0xN2077f3=0_A:0xO2077f3=0_A:0xP2077f3=0_A:0xQ2077f3=0_A:0xR2077f3=0_0xS2077f3=7S0xH32ddf6=4_A:d0xM207863=0_A:d0xN207863=0_A:d0xO207863=0_A:d0xP207863=0_A:d0xQ207863=0_A:d0xR207863=0_d0xS207863=6_A:0xM207863=0_A:0xN207863=0_A:0xO207863=0_A:0xP207863=0_A:0xQ207863=0_A:0xR207863=0_0xS207863=7
10003,Super Mario 64,48649,Full Course in the Maze Cave,Collect all 7 Power Stars in Hazy Maze Cave.,5,11,,SamuraiGoroh,https://media.retroachievements.org/Badge/655422.png,7864,6526,12,R:0xH32ddf6=0_R:0xH32ddf6>4_0xH32ddfa=7S0xH32ddf6=1_A:d0xM207712=0_A:d0xN207712=0_A:d0xO207712=0_A:d0xP207712=0_A:d0xQ207712=0_A:d0xR207712=0_d0xS207712=6_A:0xM207712=0_A:0xN207712=0_A:0xO207712=0_A:0xP207712=0_A:0xQ207712=0_A:0xR207712=0_0xS207712=7S0xH32ddf6=2_A:d0xM207782=0_A:d0xN207782=0_A:d0xO207782=0_A:d0xP207782=0_A:d0xQ207782=0_A:d0xR207782=0_d0xS207782=6_A:0xM207782=0_A:0xN207782=0_A:0xO207782=0_A:0xP207782=0_A:0xQ207782=0_A:0xR207782=0_0xS207782=7S0xH32ddf6=3_A:d0xM2077f2=0_A:d0xN2077f2=0_A:d0xO2077f2=0_A:d0xP2077f2=0_A:d0xQ2077f2=0_A:d0xR2077f2=0_d0xS2077f2=6_A:0xM2077f2=0_A:0xN2077f2=0_A:0xO2077f2=0_A:0xP2077f2=0_A:0xQ2077f2=0_A:0xR2077f2=0_0xS2077f2=7S0xH32ddf6=4_A:d0xM207862=0_A:d0xN207862=0_A:d0xO207862=0_A:d0xP207862=0_A:d0xQ207862=0_A:d0xR207862=0_d0xS207862=6_A:0xM207862=0_A:0xN207862=0_A:0xO207862=0_A:0xP207862=0_A:0xQ207862=0_A:0xR207862=0_0xS207862=7
10003,Super Mario 64,48650,Full Course in the Lava Land,Collect all 7 Power Stars in Lethal Lava Land.,5,11,,SamuraiGoroh,https://media.retroachievements.org/Badge/655423.png,8490,6982,13,R:0xH32ddf6=0_R:0xH32ddf6>4_0xH32ddfa=22S0xH32ddf6=1_A:d0xM207711=0_A:d0xN207711=0_A:d0xO207711=0_A:d0xP207711=0_A:d0xQ207711=0_A:d0xR207711=0_d0xS207711=6_A:0xM207711=0_A:0xN207711=0_A:0xO207711=0_A:0xP207711=0_A:0xQ207711=0_A:0xR207711=0_0xS207711=7S0xH32ddf6=2_A:d0xM207781=0_A:d0xN207781=0_A:d0xO207781=0_A:d0xP207781=0_A:d0xQ207781=0_A:d0xR207781=0_d0xS207781=6_A:0xM207781=0_A:0xN207781=0_A:0xO207781=0_A:0xP207781=0_A:0xQ207781=0_A:0xR207781=0_0xS207781=7S0xH32ddf6=3_A:d0xM2077f1=0_A:d0xN2077f1=0_A:d0xO2077f1=0_A:d0xP2077f1=0_A:d0xQ2077f1=0_A:d0xR2077f1=0_d0xS2077f1=6_A:0xM2077f1=0_A:0xN2077f1=0_A:0xO2077f1=0_A:0xP2077f1=0_A:0xQ2077f1=0_A:0xR2077f1=0_0xS2077f1=7S0xH32ddf6=4_A:d0xM207861=0_A:d0xN207861=0_A:d0xO207861=0_A:d0xP207861=0_A:d0xQ207861=0_A:d0xR207861=0_d0xS207861=6_A:0xM207861=0_A:0xN207861=0_A:0xO207861=0_A:0xP207861=0_A:0xQ207861=0_A:0xR207861=0_0xS207861=7
10003,Super Mario 64,48651,Full Course in the Desert Land,Collect all 7 Power Stars in Shifting Sand Land.,5,12,,SamuraiGoroh,https://media.retroachievements.org/Badge/655424.png,7488,6223,14,R:0xH32ddf6=0_R:0xH32ddf6>4_0xH32ddfa=8S0xH32ddf6=1_A:d0xM207710=0_A:d0xN207710=0_A:d0xO207710=0_A:d0xP207710=0_A:d0xQ207710=0_A:d0xR207710=0_d0xS207710=6_A:0xM207710=0_A:0xN207710=0_A:0xO207710=0_A:0xP207710=0_A:0xQ207710=0_A:0xR207710=0_0xS207710=7S0xH32ddf6=2_A:d0xM207780=0_A:d0xN207780=0_A:d0xO207780=0_A:d0xP207780=0_A:d0xQ207780=0_A:d0xR207780=0_d0xS207780=6_A:0xM207780=0_A:0xN207780=0_A:0xO207780=0_A:0xP207780=0_A:0xQ207780=0_A:0xR207780=0_0xS207780=7S0xH32ddf6=3_A:d0xM2077f0=0_A:d0xN2077f0=0_A:d0xO2077f0=0_A:d0xP2077f0=0_A:d0xQ2077f0=0_A:d0xR2077f0=0_d0xS2077f0=6_A:0xM2077f0=0_A:0xN2077f0=0_A:0xO2077f0=0_A:0xP2077f0=0_A:0xQ2077f0=0_A:0xR2077f0=0_0xS2077f0=7S0xH32ddf6=4_A:d0xM207860=0_A:d0xN207860=0_A:d0xO207860=0_A:d0xP207860=0_A:d0xQ207860=0_A:d0xR207860=0_d0xS207860=6_A:0xM207860=0_A:0xN207860=0_A:0xO207860=0_A:0xP207860=0_A:0xQ207860=0_A:0xR207860=0_0xS207860=7
10003,Super Mario 64,48652,Full Course in the Dire Docks,"Collect all 7 Power Stars in Dire, Dire Docks.",5,12,,SamuraiGoroh,https://media.retroachievements.org/Badge/655425.png,7266,6076,15,R:0xH32ddf6=0_R:0xH32ddf6>4_0xH32ddfa=23S0xH32ddf6=1_A:d0xM207717=0_A:d0xN207717=0_A:d0xO207717=0_A:d0xP207717=0_A:d0xQ207717=0_A:d0xR207717=0_d0xS207717=6_A:0xM207717=0_A:0xN207717=0_A:0xO207717=0_A:0xP207717=0_A:0xQ207717=0_A:0xR207717=0_0xS207717=7S0xH32ddf6=2_A:d0xM207787=0_A:d0xN207787=0_A:d0xO207787=0_A:d0xP207787=0_A:d0xQ207787=0_A:d0xR207787=0_d0xS207787=6_A:0xM207787=0_A:0xN207787=0_A:0xO207787=0_A:0xP207787=0_A:0xQ207787=0_A:0xR207787=0_0xS207787=7S0xH32ddf6=3_A:d0xM2077f7=0_A:d0xN2077f7=0_A:d0xO2077f7=0_A:d0xP2077f7=0_A:d0xQ2077f7=0_A:d0xR2077f7=0_d0xS2077f7=6_A:0xM2077f7=0_A:0xN2077f7=0_A:0xO2077f7=0_A:0xP2077f7=0_A:0xQ2077f7=0_A:0xR2077f7=0_0xS2077f7=7S0xH32ddf6=4_A:d0xM207867=0_A:d0xN207867=0_A:d0xO207867=0_A:d0xP207867=0_A:d0xQ207867=0_A:d0xR207867=0_d0xS207867=6_A:0xM207867=0_A:0xN207867=0_A:0xO207867=0_A:0xP207867=0_A:0xQ207867=0_A:0xR207867=0_0xS207867=7
10003,Super Mario 64,48653,Full Course in the Snowman's Land,Collect all 7 Power Stars in Snowman's Land.,5,12,,SamuraiGoroh,https://media.retroachievements.org/Badge/655426.png,6880,5760,16,R:0xH32ddf6=0_R:0xH32ddf6>4_0xH32ddfa=10S0xH32ddf6=1_A:d0xM207716=0_A:d0xN207716=0_A:d0xO207716=0_A:d0xP207716=0_A:d0xQ207716=0_A:d0xR207716=0_d0xS207716=6_A:0xM207716=0_A:0xN207716=0_A:0xO207716=0_A:0xP207716=0_A:0xQ207716=0_A:0xR207716=0_0xS207716=7S0xH32ddf6=2_A:d0xM207786=0_A:d0xN207786=0_A:d0xO207786=0_A:d0xP207786=0_A:d0xQ207786=0_A:d0xR207786=0_d0xS207786=6_A:0xM207786=0_A:0xN207786=0_A:0xO207786=0_A:0xP207786=0_A:0xQ207786=0_A:0xR207786=0_0xS207786=7S0xH32ddf6=3_A:d0xM2077f6=0_A:d0xN2077f6=0_A:d0xO2077f6=0_A:d0xP2077f6=0_A:d0xQ2077f6=0_A:d0xR2077f6=0_d0xS2077f6=6_A:0xM2077f6=0_A:0xN2077f6=0_A:0xO2077f6=0_A:0xP2077f6=0_A:0xQ2077f6=0_A:0xR2077f6=0_0xS2077f6=7S0xH32ddf6=4_A:d0xM207866=0_A:d0xN207866=0_A:d0xO207866=0_A:d0xP207866=0_A:d0xQ207866=0_A:d0xR207866=0_d0xS207866=6_A:0xM207866=0_A:0xN207866=0_A:0xO207866=0_A:0xP207866=0_A:0xQ207866=0_A:0xR207866=0_0xS207866=7
10003,Super Mario 64,48654,Full Course in the Wet-Dry World,Collect all 7 Power Stars in Wet-Dry World.,5,12,,SamuraiGoroh,https://media.retroachievements.org/Badge/655427.png,7082,5923,17,R:0xH32ddf6=0_R:0xH32ddf6>4_0xH32ddfa=11S0xH32ddf6=1_A:d0xM207715=0_A:d0xN207715=0_A:d0xO207715=0_A:d0xP207715=0_A:d0xQ207715=0_A:d0xR207715=0_d0xS207715=6_A:0xM207715=0_A:0xN207715=0_A:0xO207715=0_A:0xP207715=0_A:0xQ207715=0_A:0xR207715=0_0xS207715=7S0xH32ddf6=2_A:d0xM207785=0_A:d0xN207785=0_A:d0xO207785=0_A:d0xP207785=0_A:d0xQ207785=0_A:d0xR207785=0_d0xS207785=6_A:0xM207785=0_A:0xN207785=0_A:0xO207785=0_A:0xP207785=0_A:0xQ207785=0_A:0xR207785=0_0xS207785=7S0xH32ddf6=3_A:d0xM2077f5=0_A:d0xN2077f5=0_A:d0xO2077f5=0_A:d0xP2077f5=0_A:d0xQ2077f5=0_A:d0xR2077f5=0_d0xS2077f5=6_A:0xM2077f5=0_A:0xN2077f5=0_A:0xO2077f5=0_A:0xP2077f5=0_A:0xQ2077f5=0_A:0xR2077f5=0_0xS2077f5=7S0xH32ddf6=4_A:d0xM207865=0_A:d0xN207865=0_A:d0xO207865=0_A:d0xP207865=0_A:d0xQ207865=0_A:d0xR207865=0_d0xS207865=6_A:0xM207865=0_A:0xN207865=0_A:0xO207865=0_A:0xP207865=0_A:0xQ207865=0_A:0xR207865=0_0xS207865=7
10003,Super Mario 64,48655,Full Course in the Tall Mountain,"Collect all 7 Power Stars in Tall, Tall Mountain.",5,13,,SamuraiGoroh,https://media.retroachievements.org/Badge/655428.png,6657,5573,18,R:0xH32ddf6=0_R:0xH32ddf6>4_0xH32ddfa=36S0xH32ddf6=1_A:d0xM207714=0_A:d0xN207714=0_A:d0xO207714=0_A:d0xP207714=0_A:d0xQ207714=0_A:d0xR207714=0_d0xS207714=6_A:0xM207714=0_A:0xN207714=0_A:0xO207714=0_A:0xP207714=0_A:0xQ207714=0_A:0xR207714=0_0xS207714=7S0xH32ddf6=2_A:d0xM207784=0_A:d0xN207784=0_A:d0xO207784=0_A:d0xP207784=0_A:d0xQ207784=0_A:d0xR207784=0_d0xS207784=6_A:0xM207784=0_A:0xN207784=0_A:0xO207784=0_A:0xP207784=0_A:0xQ207784=0_A:0xR207784=0_0xS207784=7S0xH32ddf6=3_A:d0xM2077f4=0_A:d0xN2077f4=0_A:d0xO2077f4=0_A:d0xP2077f4=0_A:d0xQ2077f4=0_A:d0xR2077f4=0_d0xS2077f4=6_A:0xM2077f4=0_A:0xN2077f4=0_A:0xO2077f4=0_A:0xP2077f4=0_A:0xQ2077f4=0_A:0xR2077f4=0_0xS2077f4=7S0xH32ddf6=4_A:d0xM207864=0_A:d0xN207864=0_A:d0xO207864=0_A:d0xP207864=0_A:d0xQ207864=0_A:d0xR207864=0_d0xS207864=6_A:0xM207864=0_A:0xN207864=0_A:0xO207864=0_A:0xP207864=0_A:0xQ207864=0_A:0xR207864=0_0xS207864=7
10003,Super Mario 64,48656,Full Course in the Tiny-Huge Island,Collect all 7 Power Stars in Tiny-Huge Island.,5,13,,SamuraiGoroh,https://media.retroachievements.org/Badge/655429.png,6234,5223,19,R:0xH32ddf6=0_R:0xH32ddf6>4_0xH32ddfa=13S0xH32ddf6=1_A:d0xM20771b=0_A:d0xN20771b=0_A:d0xO20771b=0_A:d0xP20771b=0_A:d0xQ20771b=0_A:d0xR20771b=0_d0xS20771b=6_A:0xM20771b=0_A:0xN20771b=0_A:0xO20771b=0_A:0xP20771b=0_A:0xQ20771b=0_A:0xR20771b=0_0xS20771b=7S0xH32ddf6=2_A:d0xM20778b=0_A:d0xN20778b=0_A:d0xO20778b=0_A:d0xP20778b=0_A:d0xQ20778b=0_A:d0xR20778b=0_d0xS20778b=6_A:0xM20778b=0_A:0xN20778b=0_A:0xO20778b=0_A:0xP20778b=0_A:0xQ20778b=0_A:0xR20778b=0_0xS20778b=7S0xH32ddf6=3_A:d0xM2077fb=0_A:d0xN2077fb=0_A:d0xO2077fb=0_A:d0xP2077fb=0_A:d0xQ2077fb=0_A:d0xR2077fb=0_d0xS2077fb=6_A:0xM2077fb=0_A:0xN2077fb=0_A:0xO2077fb=0_A:0xP2077fb=0_A:0xQ2077fb=0_A:0xR2077fb=0_0xS2077fb=7S0xH32ddf6=4_A:d0xM20786b=0_A:d0xN20786b=0_A:d0xO20786b=0_A:d0xP20786b=0_A:d0xQ20786b=0_A:d0xR20786b=0_d0xS20786b=6_A:0xM20786b=0_A:0xN20786b=0_A:0xO20786b=0_A:0xP20786b=0_A:0xQ20786b=0_A:0xR20786b=0_0xS20786b=7
10003,Super Mario 64,48657,Full Course in the Tick Tock Clock,Collect all 7 Power Stars in Tick Tock Clock.,5,14,,SamuraiGoroh,https://media.retroachievements.org/Badge/655430.png,5993,5051,20,R:0xH32ddf6=0_R:0xH32ddf6>4_0xH32ddfa=14S0xH32ddf6=1_A:d0xM20771a=0_A:d0xN20771a=0_A:d0xO20771a=0_A:d0xP20771a=0_A:d0xQ20771a=0_A:d0xR20771a=0_d0xS20771a=6_A:0xM20771a=0_A:0xN20771a=0_A:0xO20771a=0_A:0xP20771a=0_A:0xQ20771a=0_A:0xR20771a=0_0xS20771a=7S0xH32ddf6=2_A:d0xM20778a=0_A:d0xN20778a=0_A:d0xO20778a=0_A:d0xP20778a=0_A:d0xQ20778a=0_A:d0xR20778a=0_d0xS20778a=6_A:0xM20778a=0_A:0xN20778a=0_A:0xO20778a=0_A:0xP20778a=0_A:0xQ20778a=0_A:0xR20778a=0_0xS20778a=7S0xH32ddf6=3_A:d0xM2077fa=0_A:d0xN2077fa=0_A:d0xO2077fa=0_A:d0xP2077fa=0_A:d0xQ2077fa=0_A:d0xR2077fa=0_d0xS2077fa=6_A:0xM2077fa=0_A:0xN2077fa=0_A:0xO2077fa=0_A:0xP2077fa=0_A:0xQ2077fa=0_A:0xR2077fa=0_0xS2077fa=7S0xH32ddf6=4_A:d0xM20786a=0_A:d0xN20786a=0_A:d0xO20786a=0_A:d0xP20786a=0_A:d0xQ20786a=0_A:d0xR20786a=0_d0xS20786a=6_A:0xM20786a=0_A:0xN20786a=0_A:0xO20786a=0_A:0xP20786a=0_A:0xQ20786a=0_A:0xR20786a=0_0xS20786a=7
10003,Super Mario 64,48658,Full Course in the Rainbow,Collect all 7 Power Stars in Rainbow Ride.,5,14,,SamuraiGoroh,https://media.retroachievements.org/Badge/655431.png,5880,4938,21,R:0xH32ddf6=0_R:0xH32ddf6>4_0xH32ddfa=15S0xH32ddf6=1_A:d0xM207719=0_A:d0xN207719=0_A:d0xO207719=0_A:d0xP207719=0_A:d0xQ207719=0_A:d0xR207719=0_d0xS207719=6_A:0xM207719=0_A:0xN207719=0_A:0xO207719=0_A:0xP207719=0_A:0xQ207719=0_A:0xR207719=0_0xS207719=7S0xH32ddf6=2_A:d0xM207789=0_A:d0xN207789=0_A:d0xO207789=0_A:d0xP207789=0_A:d0xQ207789=0_A:d0xR207789=0_d0xS207789=6_A:0xM207789=0_A:0xN207789=0_A:0xO207789=0_A:0xP207789=0_A:0xQ207789=0_A:0xR207789=0_0xS207789=7S0xH32ddf6=3_A:d0xM2077f9=0_A:d0xN2077f9=0_A:d0xO2077f9=0_A:d0xP2077f9=0_A:d0xQ2077f9=0_A:d0xR2077f9=0_d0xS2077f9=6_A:0xM2077f9=0_A:0xN2077f9=0_A:0xO2077f9=0_A:0xP2077f9=0_A:0xQ2077f9=0_A:0xR2077f9=0_0xS2077f9=7S0xH32ddf6=4_A:d0xM207869=0_A:d0xN207869=0_A:d0xO207869=0_A:d0xP207869=0_A:d0xQ207869=0_A:d0xR207869=0_d0xS207869=6_A:0xM207869=0_A:0xN207869=0_A:0xO207869=0_A:0xP207869=0_A:0xQ207869=0_A:0xR207869=0_0xS207869=7
