rank,id,title,consoleName,consoleId,totalPlayers,casualPlayers,hardcorePlayers,numAchievements,points,genre,developer,publisher,released,description,icon,boxArt,titleScreen,screenshot,rating
1,11750,Metal Slug: Super Vehicle-001,Arcade,27,13017,13017,13017,32,0,Run & Gun,Nazca,SNK,1996-04-01,"Metal Slug is a 1996 run and gun video game developed by Nazca Corporation and originally released by SNK for the Neo Geo MVS arcade system. Set in 2028, the game follows Peregrine Falcon Strike Force soldiers Marco Rossi and Tarma Roving as they seek to overthrow a coup d'état by the Rebel Army, led by Donald Morden.",https://media.retroachievements.org/Images/049652.png,https://media.retroachievements.org/Images/016022.png,https://media.retroachievements.org/Images/016020.png,https://media.retroachievements.org/Images/016021.png,5
2,11763,Cadillacs and Dinosaurs,Arcade,27,8353,8353,8353,44,0,,Capcom,Capcom,1993-04-01,"Cadillacs and Dinosaurs, released in Japan as Cadillacs Kyouryuu Shinseiki , is a 1993 side-scrolling beat 'em up arcade game by Capcom, based on the comic book series Xenozoic Tales. The game was produced as a tie-in to the short-lived Cadillacs and Dinosaurs animated series which was aired during the same year the game was released. A version for the Capcom Power System Changer was planned and previewed but never released.",https://media.retroachievements.org/Images/101998.png,https://media.retroachievements.org/Images/016000.png,https://media.retroachievements.org/Images/016008.png,https://media.retroachievements.org/Images/016006.png,4.9
3,11795,Street Fighter III: 3rd Strike - Fight for the Future,Arcade,27,6307,6307,6307,46,0,2D Fighting,Capcom,Capcom,1999-05-01,"Street Fighter III: 3rd Strike - Fight for the Future is a 1999 fighting game developed and published by Capcom for arcades. It is the second and final updated version of Street Fighter III, following Street Fighter III: 2nd Impact. Like its predecessors, it runs on the CP System III hardware.",https://media.retroachievements.org/Images/065554.png,https://media.retroachievements.org/Images/016038.png,https://media.retroachievements.org/Images/016036.png,https://media.retroachievements.org/Images/016037.png,4.8
4,11770,Metal Slug X: Super Vehicle-001,Arcade,27,6129,6129,6129,37,0,Run & Gun,SNK,SNK,1999-03-01,"Metal Slug 2 is a run and gun arcade game developed by SNK. It was originally released in 1998 for the Neo-Geo MVS arcade platform as the sequel to the 1996 game Metal Slug. The original version of the game had extensive slowdown and performance issues, eventually leading SNK to release a modified version in 1999, titled Metal Slug X: Super Vehicle-001 (メタルスラッグX). It has been ported to the Neo Geo CD, PlayStation, Virtual Console, iOS and Android, and to the Wii, PlayStation Portable and PlayStation 2. The game added several new features to the gameplay of the original Metal Slug, such as new weapons, vehicles and the ability to transform the character. It received generally positive reviews and was followed by Metal Slug 3, released in 2000.",https://media.retroachievements.org/Images/049658.png,https://media.retroachievements.org/Images/015990.png,https://media.retroachievements.org/Images/015937.png,https://media.retroachievements.org/Images/015938.png,4.8
5,11727,Final Fight,Arcade,27,5945,5945,5945,49,0,Beat 'em Up,Capcom,Capcom,1989-12-01,"Final Fight is a series of beat 'em up video games by Japanese publisher Capcom, which began with the arcade release of Final Fight in 1989. Set in the fictional Metro City, within the Street Fighter universe, the games focus on a group of heroic vigilantes who fight against the control and various threats of criminal gangs, primarily the Mad Gear Gang. The series has sold 3.2 million units worldwide as of June 30, 2023.",https://media.retroachievements.org/Images/106799.png,https://media.retroachievements.org/Images/016661.png,https://media.retroachievements.org/Images/016659.png,https://media.retroachievements.org/Images/062589.png,4.8
6,11825,Metal Slug 2: Super Vehicle-001/II,Arcade,27,5786,5786,5786,36,0,Run & Gun,SNK,SNK,1998-02-01,"Metal Slug 2 is a run and gun arcade game developed by SNK. It was originally released in 1998 for the Neo-Geo MVS arcade platform as the sequel to the 1996 game Metal Slug. The original version of the game had extensive slowdown and performance issues, eventually leading SNK to release a modified version in 1999, titled Metal Slug X: Super Vehicle-001 (メタルスラッグX). It has been ported to the Neo Geo CD, PlayStation, Virtual Console, iOS and Android, and to the Wii, PlayStation Portable and PlayStation 2. The game added several new features to the gameplay of the original Metal Slug, such as new weapons, vehicles and the ability to transform the character. It received generally positive reviews and was followed by Metal Slug 3, released in 2000.",https://media.retroachievements.org/Images/086571.png,https://media.retroachievements.org/Images/016064.png,https://media.retroachievements.org/Images/016062.png,https://media.retroachievements.org/Images/016063.png,4.7
7,11726,Captain Commando,Arcade,27,4501,4501,4501,54,0,Beat 'em Up,Capcom,Capcom,1991-11-01,"Captain Commando is a 1991 beat 'em up game developed and published by Capcom for arcades. It was the seventeenth game produced for the company's CP System hardware. The game stars the titular superhero, who was originally conceived as a fictional spokesman used by Capcom USA in the company's console games during the late 1980s. The game was included in Capcom Beat 'Em Up Bundle compilation title, which was released digitally for Nintendo Switch, PlayStation 4, Xbox One, and Windows in September 2018.",https://media.retroachievements.org/Images/028296.png,https://media.retroachievements.org/Images/028254.png,https://media.retroachievements.org/Images/028256.png,https://media.retroachievements.org/Images/028257.png,4.7
8,11787,The Punisher,Arcade,27,4387,4387,4387,50,0,Beat 'em Up,Capcom,Capcom,1993-01-01,The Punisher is an antihero appearing in American comic books published by Marvel Comics. The character was created by writer Gerry Conway and artists John Romita Sr. and Ross Andru.,https://media.retroachievements.org/Images/016671.png,https://media.retroachievements.org/Images/016637.png,https://media.retroachievements.org/Images/016669.png,https://media.retroachievements.org/Images/016670.png,4.7
9,11820,Alien vs. Predator,Arcade,27,4130,4130,4130,48,0,,Capcom,Capcom,1994-05-20,"Alien vs. Predator is a science fiction action horror media franchise created by comic book writers Randy Stradley and Chris Warner. The series is a crossover between, and part of, the larger Alien and Predator franchises, depicting the two species — Xenomorph (Alien) and Yautja (Predator) — as being in conflict with one another.",https://media.retroachievements.org/Images/018851.png,https://media.retroachievements.org/Images/018884.png,https://media.retroachievements.org/Images/018883.png,https://media.retroachievements.org/Images/018882.png,4.6
10,11943,Donkey Kong,Arcade,27,4063,4063,4063,18,0,"2D Platforming, Arcade",,Nintendo,1981-07-09,"Donkey Kong is a video game series and media franchise created by the Japanese game designer Shigeru Miyamoto for Nintendo. It follows the adventures of Donkey Kong, a large, powerful gorilla, and other members of the Kong family of apes. Donkey Kong games include the original arcade game trilogy by Nintendo R&D1; the Donkey Kong Country series by Rare and Retro Studios; and the Mario vs. Donkey Kong series by Nintendo Software Technology. Various studios have developed spin-offs in genres such as edutainment, puzzle, racing, and rhythm. The franchise also incorporates animation, printed media, theme parks, and merchandise.",https://media.retroachievements.org/Images/122436.png,https://media.retroachievements.org/Images/036163.png,https://media.retroachievements.org/Images/036164.png,https://media.retroachievements.org/Images/036165.png,4.6
11,11771,Metal Slug 3,Arcade,27,3763,3763,3763,71,0,Run & Gun,SNK,SNK,2000-05-01,Metal Slug 3 is a run and gun video game developed by SNK. It was originally released in 2000 for the Neo-Geo MVS arcade platform as the sequel to Metal Slug 2/Metal Slug X. The music of the game was developed by Noise Factory.,https://media.retroachievements.org/Images/049654.png,https://media.retroachievements.org/Images/021974.png,https://media.retroachievements.org/Images/016013.png,https://media.retroachievements.org/Images/016012.png,4.6
12,11757,The King of Fighters '98: The Slugfest,Arcade,27,3633,3633,3633,97,0,2D Fighting,SNK,SNK,1998-07-01,"The King of Fighters '98 , subtitled Dream Match Never Ends in Japan or The Slugfest elsewhere, is a 1998 fighting game developed and published by SNK for the Neo Geo systems. It is the fifth game in The King of Fighters series and was advertised by SNK as a special edition of the series, as it features most of the characters who appeared in the previous games from KOF '94 to '97. The game provides no storyline in contrast to the previous games and instead is labelled as a dream match like its subtitle, where the player selects a team composed of three characters to participate in The King of Fighters tournament until reaching the boss Rugal Bernstein, even though the character dies in The King of Fighters '95. Two fighting styles can be selected to fight and several characters have alternate versions to select with their classic moves from previous games.",https://media.retroachievements.org/Images/120961.png,https://media.retroachievements.org/Images/016426.png,https://media.retroachievements.org/Images/016411.png,https://media.retroachievements.org/Images/032666.png,4.6
13,12026,Metal Slug 4,Arcade,27,3578,3578,3578,65,0,Run & Gun,Mega Enterprise,SNK,2002-03-01,"Metal Slug 4 is a run and gun arcade game for the Neo-Geo console/arcade platform, developed by Mega Enterprise along with Noise Factory and Playmore. It was released in 2002 for the Neo-Geo MVS arcade platform, and is the fourth game in the Metal Slug series. Two years later, Playmore published Metal Slug 4 for consoles.",https://media.retroachievements.org/Images/049656.png,https://media.retroachievements.org/Images/029460.png,https://media.retroachievements.org/Images/022089.png,https://media.retroachievements.org/Images/022090.png,4.6
14,12192,Pac-Man,Arcade,27,3413,3413,3413,21,0,Maze Chase,Namco,"Namco, Midway",1980-05-22,"Pac-Man, originally titled Puck Man in Japan, is a 1980 maze video game developed and published by Namco for arcades. It was released in Japan on May 22, 1980 and by Midway Manufacturing in North America in August 1980. The player controls Pac-Man, who must eat all the dots inside an enclosed maze while avoiding four colored ghosts. Eating large flashing dots called Power Pellets causes the ghosts to temporarily turn blue and vulnerable, allowing Pac-Man to eat the ghosts for bonus points.",https://media.retroachievements.org/Images/039726.png,https://media.retroachievements.org/Images/038818.png,https://media.retroachievements.org/Images/038815.png,https://media.retroachievements.org/Images/038816.png,4.6
15,11975,Altered Beast,Arcade,27,3312,3312,3312,25,0,,Sega,Sega,1988-08-01,"Altered Beast is a 1988 beat 'em up video game developed by Team Shinobi and published by Sega for arcades. Set in Ancient Greece, the game follows a Roman centurion who is resurrected by the Olympian god Zeus to rescue his daughter Athena from Neff, the demonic ruler of the underworld. By collecting three power-ups in a level, the player character can transform into one of five mythical beasts.",https://media.retroachievements.org/Images/040187.png,https://media.retroachievements.org/Images/027298.png,https://media.retroachievements.org/Images/027296.png,https://media.retroachievements.org/Images/027297.png,4.6
16,11903,Ghouls 'n Ghosts,Arcade,27,3194,3194,3194,55,0,,Capcom,Capcom,1988-12-01,"Ghouls 'n Ghosts, known as Dai Makaimura in Japan, is a 1988 platform game developed and published by Capcom for arcades. It is the sequel to 1985's Ghosts 'n Goblins, and the second game in the Ghosts 'n Goblins series.",https://media.retroachievements.org/Images/119127.png,https://media.retroachievements.org/Images/032351.png,https://media.retroachievements.org/Images/032354.png,https://media.retroachievements.org/Images/032353.png,4.6
17,14976,Mortal Kombat,Arcade,27,3026,3026,3026,35,0,2D Fighting,Midway,Midway,1992-10-08,Mortal Kombat is an American media franchise centered on a series of fighting video games originally developed by Midway Games in 1992.,https://media.retroachievements.org/Images/036812.png,https://media.retroachievements.org/Images/030937.png,https://media.retroachievements.org/Images/029345.png,https://media.retroachievements.org/Images/029346.png,4.5
18,12211,Teenage Mutant Ninja Turtles: Turtles in Time,Arcade,27,2960,2960,2960,31,0,Beat 'em Up,Konami,Konami,1991-03-01,"Teenage Mutant Ninja Turtles (TMNT) is an American media franchise created by comic book artists Kevin Eastman and Peter Laird. It follows Leonardo, Donatello, Raphael and Michelangelo, four anthropomorphic turtle brothers trained in ninjutsu who fight evil in New York City. The franchise encompasses printed media, television series, feature films, video games, and merchandise.",https://media.retroachievements.org/Images/101616.png,https://media.retroachievements.org/Images/028706.png,https://media.retroachievements.org/Images/075426.png,https://media.retroachievements.org/Images/075427.png,4.5
19,12154,Golden Axe,Arcade,27,2936,2936,2936,32,0,Beat 'em Up,Sega,Sega,1989-01-01,"Golden Axe  is a series of side-scrolling beat 'em up arcade video games developed by Sega. The series takes place in a medieval fantasy world where several heroes have the task of recovering the legendary Golden Axe, the mainstay element of the series.",https://media.retroachievements.org/Images/036853.png,https://media.retroachievements.org/Images/032938.png,https://media.retroachievements.org/Images/030228.png,https://media.retroachievements.org/Images/030232.png,4.5
20,12210,Teenage Mutant Ninja Turtles,Arcade,27,2902,2902,2902,29,0,Beat 'em Up,Konami,Konami,1989-11-15,"Teenage Mutant Ninja Turtles (TMNT) is an American media franchise created by comic book artists Kevin Eastman and Peter Laird. It follows Leonardo, Donatello, Raphael and Michelangelo, four anthropomorphic turtle brothers trained in ninjutsu who fight evil in New York City. The franchise encompasses printed media, television series, feature films, video games, and merchandise.",https://media.retroachievements.org/Images/101615.png,https://media.retroachievements.org/Images/028202.png,https://media.retroachievements.org/Images/033249.png,https://media.retroachievements.org/Images/033227.png,4.5
21,11806,Marvel vs. Capcom: Clash of Super Heroes,Arcade,27,2893,2893,2893,92,0,2D Fighting,Capcom,Capcom,1998-01-01,"Marvel vs. Capcom: Clash of Super Heroes is a 1998 crossover fighting game developed and published by Capcom for the CP System II arcade system. It is the third installment in the Marvel vs. Capcom series, which features characters from Capcom's video game franchises and characters from Marvel Comics. Unlike the series' previous entry, Marvel Super Heroes vs. Street Fighter (1997), this sequel features characters from numerous Capcom video game franchises, rather than strictly Street Fighter characters. While the gameplay is largely identical to its predecessor, Clash of Super Heroes removes the traditional character assist system and introduces the Variable Cross attack.",https://media.retroachievements.org/Images/106812.png,https://media.retroachievements.org/Images/036230.png,https://media.retroachievements.org/Images/016016.png,https://media.retroachievements.org/Images/016017.png,4.5
22,13796,Neo Turf Masters,Arcade,27,2875,2875,2875,25,0,Sports - Golf,Nazca,Nazca,1996-01-01,"Neo Turf Masters is a golf video game by Nazca for the Neo Geo, released in 1996. This is also one of the first two titles by Nazca before being acquired by SNK; the other series being the popular Metal Slug.",https://media.retroachievements.org/Images/029954.png,https://media.retroachievements.org/Images/029955.png,https://media.retroachievements.org/Images/022152.png,https://media.retroachievements.org/Images/022153.png,4.5
23,11971,Aliens,Arcade,27,2844,2844,2844,38,0,,Konami,Konami,1990-03-01,"Alien vs. Predator (エイリアンVSプレデター) is a 1994 beat 'em up video game developed and released by Capcom for the CPS-2 arcade game system. It is based on the science fiction franchise of the same name. Introducing an original fighter to the game: Lt. Kurosawa, the players take control of up to three from the selection of four cyborgs and Predator characters in a battle against the Xenomorph hordes and rogue human soldiers.",https://media.retroachievements.org/Images/059994.png,https://media.retroachievements.org/Images/019654.png,https://media.retroachievements.org/Images/019652.png,https://media.retroachievements.org/Images/019653.png,4.5
24,12323,Neo Drift Out: New Technology,Arcade,27,2841,2841,2841,25,0,Arcade Racing,Visco,Visco,1996-03-01,"Neo Drift Out: New Technology is a 1996 rallying video game developed by Visco Corporation for the Neo Geo and Neo Geo CD. It is the fourth title in the Drift Out series. Though it follows Super Drift Out: World Rally Championships, it is closer to the earlier Drift Out '94: The Hard Order.",https://media.retroachievements.org/Images/033493.png,https://media.retroachievements.org/Images/033494.png,https://media.retroachievements.org/Images/020918.png,https://media.retroachievements.org/Images/022149.png,4.5
25,11800,Ms. Pac-Man,Arcade,27,2657,2657,2657,27,0,Maze Chase,"General Computer Corporation, Midway",Midway,1982-01-13,"Ms. Pac-Man is a 1982 maze video game developed by General Computer Corporation (GCC) and published by Midway Manufacturing for arcades. It is a sequel to Pac-Man (1980), and the first entry in the series to not be made by Namco. Controlling the title character, Pac-Man's wife, the player is tasked with eating all of the pellets in an enclosed maze while avoiding four colored ghosts. Eating the larger power pellets lets the player eat the ghosts, which turn blue and flee.",https://media.retroachievements.org/Images/058762.png,https://media.retroachievements.org/Images/051061.png,https://media.retroachievements.org/Images/051063.png,https://media.retroachievements.org/Images/051062.png,4.5
26,11960,1942,Arcade,27,2598,2598,2598,27,0,Shoot 'em Up,Capcom,Capcom,1984-12-01,"1942 (MCMXLII) was a common year starting on Thursday of the Gregorian calendar, the 1942nd year of the Common Era (CE) and Anno Domini (AD) designations, the 942nd year of the 2nd millennium, the 42nd year of the 20th century, and the 3rd year of the 1940s decade.",https://media.retroachievements.org/Images/087811.png,https://media.retroachievements.org/Images/025220.png,https://media.retroachievements.org/Images/025244.png,https://media.retroachievements.org/Images/025245.png,4.5
27,12027,Metal Slug 5,Arcade,27,2559,2559,2559,39,0,Run & Gun,SNK,SNK,2003-11-01,"Metal Slug 5 is a run and gun arcade game for the Neo-Geo, created by SNK Playmore. It was released in 2003 for the MVS arcade platform and is the fifth game in the Metal Slug series. The game was developed by Noise Factory/SNK Playmore, after Korean company Mega Enterprise had directed Metal Slug 4. It was the last Metal Slug released on the Neo Geo.",https://media.retroachievements.org/Images/049657.png,https://media.retroachievements.org/Images/016361.png,https://media.retroachievements.org/Images/016359.png,https://media.retroachievements.org/Images/016360.png,4.5
28,12247,Puzzle Bobble (Neo Geo),Arcade,27,2524,2524,2524,14,0,,Taito,Taito,1994-12-01,"Puzzle Bobble, formerly known internationally as Bust-A-Move, is a 1994 tile-matching video game developed and published by Taito for arcades. It is based on the 1986 arcade game Bubble Bobble, featuring characters and themes from that game. Its characteristically cute Japanese animation and music, along with its play mechanics and level designs, made it successful as an arcade title and spawned several sequels and ports to home systems.",https://media.retroachievements.org/Images/077439.png,https://media.retroachievements.org/Images/016681.png,https://media.retroachievements.org/Images/016679.png,https://media.retroachievements.org/Images/016680.png,4.5
29,11984,Astérix,Arcade,27,2504,2504,2504,61,0,Beat 'em Up,Konami,Konami,1992-01-01,"Asterix is a French comic album series about a Gaulish village which, thanks to a magic potion that enhances strength, resists the forces of Julius Caesar's Roman Republic Army in the time after the Gallic Wars. Many adventures take the titular hero Asterix and his friend Obelix to Rome and beyond.",https://media.retroachievements.org/Images/111496.png,https://media.retroachievements.org/Images/026011.png,https://media.retroachievements.org/Images/026013.png,https://media.retroachievements.org/Images/026012.png,4.5
30,11933,X-Men,Arcade,27,2469,2469,2469,31,0,Beat 'em Up,Konami,Konami,1992-01-31,"The X-Men are a superhero team in American comic books published by Marvel Comics. Created by writer/editor Stan Lee and artist/co-plotter Jack Kirby, the team first appeared in The X-Men #1. Although initially cancelled in 1970 due to low sales, following its 1975 revival and subsequent direction under writer Chris Claremont, it became one of Marvel Comics's most recognizable and successful franchises. They have appeared in numerous books, television shows, 20th Century Fox's X-Men films, and video games. The X-Men title may refer to the superhero team itself, the eponymous comic series, or the broader franchise, which includes various solo titles and team books, such as the New Mutants, Excalibur, and X-Force.",https://media.retroachievements.org/Images/018913.png,https://media.retroachievements.org/Images/018912.png,https://media.retroachievements.org/Images/018910.png,https://media.retroachievements.org/Images/018911.png,4.5
31,12035,The King of Fighters 2002,Arcade,27,2415,2415,2415,134,0,2D Fighting,"Eolith, SNK","Eolith, SNK",2002-10-01,"The King of Fighters 2002: Challenge to Ultimate Battle (KOF 2002, or KOF '02) is a 2002 arcade fighting video game developed by Eolith and published by Playmore, the spiritual successor to the original SNK, for the Neo Geo. It is the ninth title in The King of Fighters series and the second one to be produced by Eolith. Similarly to The King of Fighters '98, it brings together characters from various SNK franchises and has a diverse roster of fighters.",https://media.retroachievements.org/Images/109236.png,https://media.retroachievements.org/Images/016475.png,https://media.retroachievements.org/Images/016464.png,https://media.retroachievements.org/Images/016484.png,4.5
32,13767,Cyber-Lip,Arcade,27,2392,2392,2392,48,0,,SNK,SNK,1990-11-01,Cyber-Lip is a run and gun video game released in arcades by SNK in 1990 for the Neo Geo MVS. It was released for the Neo Geo AES home console in 1991.,https://media.retroachievements.org/Images/062607.png,https://media.retroachievements.org/Images/029870.png,https://media.retroachievements.org/Images/021975.png,https://media.retroachievements.org/Images/021976.png,4.5
33,11991,Bad Dudes vs. DragonNinja,Arcade,27,2362,2362,2362,55,0,Beat 'em Up,Data East,Data East,1988-01-01,"Shinobi vs. Dragon Ninja is a song by the Welsh rock band Lostprophets. The song was released in 2001 as the first single from the band's debut studio album, The Fake Sound of Progress. It was the only charting single on the Billboard charts from the album, and was still on the band's tour setlist until they broke up in 2013.",https://media.retroachievements.org/Images/052574.png,https://media.retroachievements.org/Images/036839.png,https://media.retroachievements.org/Images/036836.png,https://media.retroachievements.org/Images/036837.png,4.5
34,16525,Metal Slug 6,Arcade,27,2307,2307,2307,35,0,Run & Gun,Noise Factory,"Sega, SNK",2006-02-24,Metal Slug 6 is a run and gun video game for the Sammy Atomiswave arcade platform in the Metal Slug series. It was released in 2006.,https://media.retroachievements.org/Images/065561.png,https://media.retroachievements.org/Images/044150.png,https://media.retroachievements.org/Images/049506.png,https://media.retroachievements.org/Images/044149.png,4.5
35,12138,Galaga,Arcade,27,2222,2222,2222,17,0,Shoot 'em Up,Namco,Midway,1981-01-01,"Galaga is a 1981 fixed shooter video game developed and published by Namco for Japanese and European arcades; it was distributed by Midway Manufacturing in North America. It is the sequel to 1979's Galaxian, and the second game in the Galaxian series. Controlling a starship, the player is tasked with destroying the Galaga forces in each stage while avoiding enemies and projectiles. Some enemies can capture a player's ship via a tractor beam, which can be rescued by another ship to give the player a dual fighter with additional firepower.",https://media.retroachievements.org/Images/096926.png,https://media.retroachievements.org/Images/033523.png,https://media.retroachievements.org/Images/033525.png,https://media.retroachievements.org/Images/033526.png,4.5
36,12814,DonPachi,Arcade,27,2163,2163,2163,47,0,"Shoot 'em Up, Bullet Hell",,Atlus,1995-11-01,"DoDonPachi is a 1997 vertically scrolling bullet hell video game developed by Cave and published by Atlus. It was the second game developed by Cave, and the sixth on Cave's first-generation arcade hardware. As with its predecessor DonPachi, the title is both a Japanese term for expressing the sound of gunfire, and a term that relates to bees.",https://media.retroachievements.org/Images/107000.png,https://media.retroachievements.org/Images/031380.png,https://media.retroachievements.org/Images/031378.png,https://media.retroachievements.org/Images/031379.png,4.4
37,11932,Sunset Riders,Arcade,27,2054,2054,2054,20,0,,Konami,Konami,1991-09-01,"Sunset Riders is a 1991 run and gun video game developed and published by Konami for arcades. It was released in North America in October 1991 and Japan in November 1991. It is set in the American Old West, where the player(s) take control of bounty hunters who are seeking the rewards offered for various criminals.",https://media.retroachievements.org/Images/123568.png,https://media.retroachievements.org/Images/035473.png,https://media.retroachievements.org/Images/035474.png,https://media.retroachievements.org/Images/035475.png,4.4
38,11905,Nightmare in the Dark,Arcade,27,2025,2025,2025,43,0,2D Platforming,AM Factory,"Gavaking, Eleven",2000-01-01,"Nightmare in the Dark is a platform arcade game developed by AM Factory, with the assistance of Paon, and released by Eleven/Gavaking on January 27, 2000. The game never received an official release for either the Neo Geo AES (home) or Neo Geo CD platforms. It concerns the story of a grave keeper discovering graves being desecrated and his attempt to prevent the graverobbers from inflicting further damage.",https://media.retroachievements.org/Images/033374.png,https://media.retroachievements.org/Images/018674.png,https://media.retroachievements.org/Images/018673.png,https://media.retroachievements.org/Images/018675.png,4.4
39,11758,Art of Fighting,Arcade,27,2004,2004,2004,27,0,2D Fighting,SNK,SNK,1992-09-24,"Art of Fighting, known in Japan as Dragon & Tiger Fist, is a series of fighting video games created by Japanese game designer Hiroshi Matsumoto. Originally released for the Neo Geo platform in the early 1990s, it is the second fighting game franchise created by SNK, following the Fatal Fury series, and is set in the same fictional universe. The original Art of Fighting was released in 1992, followed by two sequels: Art of Fighting 2 in 1994 and Art of Fighting 3: The Path of the Warrior in 1996. A new Art of Fighting game is currently in development. The trilogy primarily focus on two martial artists known as Ryo Sakazaki and Robert Garcia as they use their Kyokugenryu Karate to face enemies in their quests explored in the trilogy of games. Such skills are obtained across bonus from the first game while they become integrated in the two sequels with new characters becoming playable.",https://media.retroachievements.org/Images/106171.png,https://media.retroachievements.org/Images/016606.png,https://media.retroachievements.org/Images/016604.png,https://media.retroachievements.org/Images/016605.png,4.4
40,11935,OutRun,Arcade,27,1994,1994,1994,18,0,Arcade Racing,Sega,Sega,1986-09-20,"Out Run is 1986 racing video game developed and published by Sega for arcades. It is known for its pioneering hardware and graphics, nonlinear gameplay, a selectable soundtrack with music composed by Hiroshi Kawaguchi, and the hydraulic motion simulator deluxe arcade cabinet. The goal is to avoid traffic and reach one of five destinations before time runs out.",https://media.retroachievements.org/Images/051079.png,https://media.retroachievements.org/Images/051084.png,https://media.retroachievements.org/Images/051082.png,https://media.retroachievements.org/Images/051083.png,4.4
41,11954,1941: Counter Attack,Arcade,27,1979,1979,1979,28,0,Shoot 'em Up,Capcom,Capcom,1990-02-01,"1941: Counter Attack is a 1990 vertically scrolling shooter video game developed and published by Capcom for arcades. It is the prequel to 1942, and the third game in the 194X series. It was ported to the SuperGrafx in 1991 and to GameTap. It was released on Capcom Classics Collection Remixed for the PlayStation Portable and Capcom Classics Collection Vol. 2 for PlayStation 2 and Xbox. It was followed by 19XX: The War Against Destiny in 1996.",https://media.retroachievements.org/Images/095176.png,https://media.retroachievements.org/Images/025224.png,https://media.retroachievements.org/Images/025252.png,https://media.retroachievements.org/Images/025253.png,4.4
42,13762,Burning Fight,Arcade,27,1963,1963,1963,34,0,Beat 'em Up,SNK,SNK,1991-04-01,"Burning Fight is a 1991 beat 'em up video game developed and published by SNK for arcades on the Neo Geo MVS system. Introduced to capture a share in the then-popular beat 'em ups market, it was meant to compete with Technōs' Double Dragon, the leader of the genre at the time. Three years after its release in the arcades and on the Neo Geo AES, it was released on Neo Geo CD as the only other home version.",https://media.retroachievements.org/Images/032965.png,https://media.retroachievements.org/Images/032933.png,https://media.retroachievements.org/Images/021951.png,https://media.retroachievements.org/Images/021952.png,4.4
43,12543,League Bowling,Arcade,27,1941,1941,1941,25,0,Sports - Bowling,SNK,SNK,1990-12-10,League Bowling is a sports arcade game released in 1990 by SNK for the Neo Geo console and arcade systems. The players controls characters with red and blue hair and can select balls from 8 to 15 pounds. It is the only bowling game released on the Neo Geo.,https://media.retroachievements.org/Images/052902.png,https://media.retroachievements.org/Images/030279.png,https://media.retroachievements.org/Images/022070.png,https://media.retroachievements.org/Images/022071.png,4.4
44,12031,The King of Fighters '97,Arcade,27,1932,1932,1932,112,0,2D Fighting,SNK,SNK,1997-07-01,"The King of Fighters '97, often shortened as KOF '97, is a 1997 fighting video game developed and published by SNK for its Neo Geo multi-video system (MVS) arcade platform and its Advanced Entertainment System (AES) home console. It is the fourth game in The King of Fighters (KOF) series. The game was ported to the Neo Geo CD console and released worldwide; it was also ported to the PlayStation and Sega Saturn consoles in Japan. KOF '97 is the last game in the Orochi Saga storyline, which began in The King of Fighters '95. The new tournament focuses on the servants of the demon Yamata no Orochi, also known as the Will of Gaia, who plan to revive their master by gathering energy and sacrifices from the fighters in the KOF tournament. KOF '97 introduced many new playable characters to the series, including five brand new characters, two existing characters from SNK's Fatal Fury series, as well as several alternate versions of new and existing characters, such as Orochi Yashiro and Orochi Leona.",https://media.retroachievements.org/Images/109345.png,https://media.retroachievements.org/Images/016425.png,https://media.retroachievements.org/Images/016409.png,https://media.retroachievements.org/Images/016416.png,4.4
45,12248,Puzzle Bobble 2 (Neo Geo),Arcade,27,1927,1927,1927,60,0,,Taito,Taito,1999-09-01,"Puzzle Bobble 2 is a tile-matching video game by Taito. The first sequel to Puzzle Bobble, it is also known in Europe and North America as Bust-A-Move Again for arcades and Bust-A-Move 2: Arcade Edition for home consoles. Released into the arcades in 1995, home conversions followed for the PlayStation, Sega Saturn, Nintendo 64, and Windows platforms. The game was included in Taito Legends 2, but the US arcade version was included in the US PS2 version instead. Further ports for the Nintendo Switch, PlayStation 4, and Xbox One were released by City Connection alongside Puzzle Bobble 3 in February 2023.",https://media.retroachievements.org/Images/032927.png,https://media.retroachievements.org/Images/022233.png,https://media.retroachievements.org/Images/022234.png,https://media.retroachievements.org/Images/022235.png,4.4
46,12274,Street Fighter III: New Generation,Arcade,27,1906,1906,1906,88,0,2D Fighting,Capcom,Capcom,1997-02-01,"Street Fighter III: New Generation  is a 1997 fighting game in Capcom's Street Fighter series, originally released as a coin-operated arcade game. The sequel to Street Fighter II (1991), it initially discarded every previous character except for Ryu and Ken, introducing an all-new roster led by Alex. Likewise, a new antagonist named Gill took over M. Bison's role from the previous games as the new boss character.",https://media.retroachievements.org/Images/065723.png,https://media.retroachievements.org/Images/047573.png,https://media.retroachievements.org/Images/031292.png,https://media.retroachievements.org/Images/031293.png,4.4
47,11895,Wild West C.O.W.-Boys of Moo Mesa,Arcade,27,1877,1877,1877,42,0,,Konami,Konami,1992-11-01,"Wild West C.O.W.-Boys of Moo Mesa is a 1992 American animated television series created by comic book artist Ryan Brown, known for his work on Teenage Mutant Ninja Turtles. It aired as part of ABC's Saturday morning lineup.",https://media.retroachievements.org/Images/032973.png,https://media.retroachievements.org/Images/032976.png,https://media.retroachievements.org/Images/032977.png,https://media.retroachievements.org/Images/032978.png,4.4
